IPE;Champ;Statut;Annee;Period;Code;Intitule;Valeur
620025346;MCO;PUBLIC;2023;1;mnt_mon_val_0j;Valorisation effective Medct (séjours 0 nuit);0
620025346;MCO;PUBLIC;2023;1;mnt_med_apac_0j;Montant Médicaments avec ATU (séjours 0 nuit);0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_brut_0j;Dépenses brutes DMI (séjours 0 nuit);1181.61
620025346;MCO;PUBLIC;2023;1;mnt_dmi_val_0j;Valorisation effective DMI (séjours 0 nuit);1181.61
620025346;MCO;PUBLIC;2023;1;mnt_rsa_valo;Montant RSA valorisé par OVALIDE (hors FIDES);2416532.45
620025346;MCO;PUBLIC;2023;1;mnt_po_valo;Montant PO valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_ivg_valo;Montant IVG valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_valo;Montant DMI valorisé par OVALIDE (hors FIDES);22629.31
620025346;MCO;PUBLIC;2023;1;mnt_mon_valo;Montant Médicaments valorisé par OVALIDE (hors FIDES);22075.08
620025346;MCO;PUBLIC;2023;1;mnt_med_apac_valo;Montant Médicaments AP-AC  valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_trans_valo;Valorisation transport valorisé par OVALIDE (hors FIDES);3002.35
620025346;MCO;PUBLIC;2023;1;mnt_trans;Valorisation 100% transport;3173.63
620025346;MCO;PUBLIC;2023;1;mnt_trans_am;Valorisation AM transport;3002.35
620025346;MCO;PUBLIC;2023;1;mnt_trans_ame;Valorisation transport AME;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_su;Valorisation transport SU;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_arv;Montant du GHS + Suppléments;0
620025346;MCO;PUBLIC;2023;1;mnt_po_arv;Montant du PO;0
620025346;MCO;PUBLIC;2023;1;mnt_fu_arv;Montant du FU et suppléments;0
620025346;MCO;PUBLIC;2023;1;mnt_ivg_arv;Montant du IVG;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_arv;Montant du Transport;0
620025346;MCO;PUBLIC;2023;1;mnt_DP_c_arv;Montant du Alt Dialyse;0
620025346;MCO;PUBLIC;2023;1;mnt_atu_arv;Montant du ATU;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm_arv;Montant du FFM;0
620025346;MCO;PUBLIC;2023;1;mnt_se_arv;Montant du SE;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_arv;Montant du ACE;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_ame_arv;Montant du GHS + Suppléments AME;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_su_arv;Montant du GHS + Suppléments SU;0
620025346;MCO;PUBLIC;2023;1;mnt_rac_det_arv;Montant du RAC détenus Séjours;0
620025346;MCO;PUBLIC;2023;1;mnt_rac_det_ace_arv;Montant du RAC détenus ACE;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_ame_arv;Montant du Transport AME;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_su_arv;Montant du Transport SU;0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_br;Montant BR prestations HPR;0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_am;Montant AM prestations HPR;0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_valo;Montant valorisé par OVALIDE prestations HPR (hors fides);0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_arv;Montant du HPR;0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_ext_f;Valorisation DM facture avec APE;0
620025346;MCO;PUBLIC;2023;1;mnt_med_ext_f;Valorisation MED facture avec APE;0
620025346;MCO;PUBLIC;2023;1;mnt_ccam;Montant honoraire CCAM 100% T2A;73397.05
620025346;MCO;PUBLIC;2023;1;mnt_ccam_am;Montant honoraire CCAM AM;61957.16
620025346;MCO;PUBLIC;2023;1;mnt_ftn;Montant Forfait technique 100% T2A (hors FTN Urgences);0
620025346;MCO;PUBLIC;2023;1;mnt_ftn_am;Montant Forfait technique AM  (hors FTN Urgences);0
620025346;MCO;PUBLIC;2023;1;mnt_ngap;Montant Honoraire NGAP 100% T2A;158995.98
620025346;MCO;PUBLIC;2023;1;mnt_ngap_am;Montant Honoraire NGAP AM;128849.32
620025346;MCO;PUBLIC;2023;1;mnt_se;Montant forfait sécurité et environnemement hospitalier 100% T2A;10003.87
620025346;MCO;PUBLIC;2023;1;mnt_se_am;Montant forfait sécurité et environnemement hospitalier AM;9260.15
620025346;MCO;PUBLIC;2023;1;mnt_DP_c;Montant dépense alternative à la dialyse en centre 100% T2A;0
620025346;MCO;PUBLIC;2023;1;mnt_DP_c_am;Montant dépense alternative à la dialyse en centre AM;0
620025346;MCO;PUBLIC;2023;1;mnt_atu;Valorisation 100% ATU Gynécologiques;0
620025346;MCO;PUBLIC;2023;1;mnt_atu_am;Valorisation AM ATU Gynécologiques;0
620025346;MCO;PUBLIC;2023;1;nb_atu;Nombre d'ATU Gynécologiques facturés;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm;Valorisation 100% FFM;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm_am;Valorisation AM FFM;0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_ext;Valorisation DM en externe (DM + APE);0
620025346;MCO;PUBLIC;2023;1;mnt_ape;Valorisation DM 100% APE;0
620025346;MCO;PUBLIC;2023;1;mnt_ape_am;Valorisation DM AM APE;0
620025346;MCO;PUBLIC;2023;1;mnt_med_ext;Valorisation Médicaments en externe (MED + APE);0
620025346;MCO;PUBLIC;2023;1;mnt_ape_med;Valorisation Médicaments 100% APE;0
620025346;MCO;PUBLIC;2023;1;mnt_ape_med_am;Valorisation AM Médicaments APE;0
620025346;MCO;PUBLIC;2023;1;mnt_atu_f;Valorisation 100% facture avec ATU Gynécologiques;0
620025346;MCO;PUBLIC;2023;1;mnt_atu_am_f;Valorisation AM facture avec ATU Gynécologiques;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm_f;Valorisation 100% facture avec FFM;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm_am_f;Valorisation AM facture avec FFM;0
620025346;MCO;PUBLIC;2023;1;mnt_se_f;Valorisation 100% facture avec SE;18070.62
620025346;MCO;PUBLIC;2023;1;mnt_se_am_f;Valorisation AM facture avec SE;16639.7
620025346;MCO;PUBLIC;2023;1;mnt_inno;Valorisation 100% Forfait Innovation;0
620025346;MCO;PUBLIC;2023;1;mnt_inno_am;Valorisation AM Forfait Innovation;0
620025346;MCO;PUBLIC;2023;1;mnt_fu;Valorisation 100% Forfaits urgences et suppléments;112247.98
620025346;MCO;PUBLIC;2023;1;mnt_fu_am;Valorisation AM Forfaits urgences et suppléments;112247.98
620025346;MCO;PUBLIC;2023;1;mnt_am_det_ace;Montant estimé de la part obligatoire des ACE pour les détenus;0
620025346;MCO;PUBLIC;2023;1;mnt_rac_det_ace;Montant estimé de la part complémentaire des ACE pour les détenus ;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_am_fides;Montant AM des ACE valorisés par OVALIDE (ne concerne que les établissement FIDES);7187.55
620025346;MCO;PUBLIC;2023;1;mnt_dmi_ext_am_fides;Montant AM des DM externes valorisés par OVALIDE (ne concerne que les établissement FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_mop_am;Montant AM Majoration Personnes agées (MOP);0
620025346;MCO;PUBLIC;2023;1;score_qual_ace;Score ACE  partie "Qualité"  (score 2.Q)|Score 2.Q;0.67
620025346;MCO;PUBLIC;2023;1;nbfactt;Nombre factures - Dénominateur Score Qualité;6997
620025346;MCO;PUBLIC;2023;1;nbfacte;Nombre factures - Numérateur Score Qualité;47
620025346;MCO;PUBLIC;2023;1;score_val_ace;Score ACE  partie "Valorisation": Evolution de la valorisation n/n-1  (score 2.V) |Score 2.V : Evolution de la valorisation n/n-1;63
620025346;MCO;PUBLIC;2023;1;mnt_DP_c_valo;Montant Alt Dialyse valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_atu_valo;Montant ATU Gynécologiques valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_fu_valo;Montant des FU et suppléments valorisé par OVALIDE (hors FIDES);112247.98
620025346;MCO;PUBLIC;2023;1;mnt_ffm_valo;Montant FFM valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_se_valo;Montant SE valorisé par OVALIDE (hors FIDES);9260.15
620025346;MCO;PUBLIC;2023;1;mnt_ace_valo;Montant ACE valorisé par OVALIDE (hors FIDES);7187.55
620025346;MCO;PUBLIC;2023;1;mnt_dmi_ext_valo;Montant DMI externe valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_med_ext_valo;Montant Médicament externe valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_fu1;Valorisation 100% Forfait âge 1 et frais associés ;355004.88
620025346;MCO;PUBLIC;2023;1;mnt_fu1_am;Valorisation AM  Forfait âge 1 et frais associés ;312674.61
620025346;MCO;PUBLIC;2023;1;mnt_fu1_valo;Montant  Forfait âge 1 et frais associés  valorisé par OVALIDE (hors FIDES);128887.68
620025346;MCO;PUBLIC;2023;1;mnt_fu2;Valorisation 100%  Forfait âge 2 et frais associés ;355004.88
620025346;MCO;PUBLIC;2023;1;mnt_fu2_am;Valorisation AM  Forfait âge 2 et frais associés ;312674.61
620025346;MCO;PUBLIC;2023;1;mnt_fu2_valo;Montant  Forfait âge 2 et frais associés  valorisé par OVALIDE (hors FIDES);128887.68
620025346;MCO;PUBLIC;2023;1;mnt_fu3;Valorisation 100% Forfait âge 3 et frais associés ;355004.88
620025346;MCO;PUBLIC;2023;1;mnt_fu3_am;Valorisation AM  Forfait âge 3 et frais associés ;312674.61
620025346;MCO;PUBLIC;2023;1;mnt_fu3_valo;Montant  Forfait âge 3  et frais associé valorisé par OVALIDE (hors FIDES);128887.68
620025346;MCO;PUBLIC;2023;1;mnt_fu4;Valorisation 100% Forfait âge 4 et frais associés ;355004.88
620025346;MCO;PUBLIC;2023;1;mnt_fu4_am;Valorisation AM  Forfait âge 4 et frais associés ;312674.61
620025346;MCO;PUBLIC;2023;1;mnt_fu4_valo;Montant  Forfait âge 4  et frais associé valorisé par OVALIDE (hors FIDES);128887.68
620025346;MCO;PUBLIC;2023;1;mnt_fides_ace_am;Montant FIDES AM;183618.93
620025346;MCO;PUBLIC;2023;1;mnt_fides_ace_br;Montant FIDES BR;224518.28
620025346;MCO;PUBLIC;2023;1;nb_fu1;Nombre Forfait âge 1;303
620025346;MCO;PUBLIC;2023;1;nb_fu2;Nombre Forfait âge 2;765
620025346;MCO;PUBLIC;2023;1;nb_fu3;Nombre Forfait âge 3;385
620025346;MCO;PUBLIC;2023;1;nb_fu4;Nombre Forfait âge 4;146
620025346;MCO;PUBLIC;2023;1;mnt_rsa_n_1;Valorisation RSA 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_n_1_am;Valorisation RSA 2022 AM;0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_n_1;Valorisation DMI 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_mon_n_1;Valorisation MON 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_med_apac_n_1;Valorisation MED AP-AC 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_n_1;Valorisation Transport 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ivg_n_1;Valorisation IVG 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ivg_n_1_am;Valorisation IVG 2022 AM;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_fides_n_1;Montant RSA  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_ivg_fides_n_1;Montant IVG  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_mon_fides_n_1;Montant Médicament  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_fides_n_1;Montant DMI  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_med_apac_fides_n_1;Montant Médicament AP-AC  2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_trans_fides_n_1;Valorisation Transport 2022 valorisé par OVALIDE (ne concerne que les établissement FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_n_1_ame;Valorisation RSA 2022 AME;0
620025346;MCO;PUBLIC;2023;1;mnt_mon_n_1_ame;Valorisation MON 2022 AME;0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_n_1_ame;Valorisation DMI 2022 AME;0
620025346;MCO;PUBLIC;2023;1;mnt_med_apac_n_1_ame;Valorisation MED AP-AC 2022 AME;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_n_1_ame;Valorisation Transport 2022 AME;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_n_1_su;Valorisation RSA 2022 Soins Urgents;0
620025346;MCO;PUBLIC;2023;1;mnt_mon_n_1_su;Valorisation MON 2022 Soins Urgents;0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_n_1_su;Valorisation DMI 2022 Soins Urgents;0
620025346;MCO;PUBLIC;2023;1;mnt_med_apac_n_1_su;Valorisation MED AP-AC 2022 SU;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_n_1_su;Valorisation Transport 2022 SU;0
620025346;MCO;PUBLIC;2023;1;score_sej_lamda_n_1;Score LAMDA Séjour  n-1 (score 3.V)|Score 3.V;0
620025346;MCO;PUBLIC;2023;1;mnt_rac_det_n_1;Montant de l'avance RAC estimé 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_n_1_valo;Montant RSA  2022 valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_ivg_n_1_valo;Montant IVG  2022 valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_n_1_valo;Montant Médicament  2022 valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_mon_n_1_valo;Montant DMI  2022 valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_med_apac_n_1_valo;Montant Médicament AP-AC 2022 valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_trans_n_1_valo;Montant Transport 2022 valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_n_1_br;Montant BR prestations HPR;0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_n_1_am;Montant AM prestations HPR;0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_n_1_valo;Montant valorisé par OVALIDE prestations HPR (hors fides);0
620025346;MCO;PUBLIC;2023;1;mnt_hpr_n_1_arv;Montant du HPR;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_n_1_arv;Montant du GHS + Suppléments 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_po_n_1_arv;Montant du PO 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_fu_n_1_arv;Montant du Forfaits Urgences 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ivg_n_1_arv;Montant du IVG 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_n_1_arv;Montant du Transport 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_DP_c_n_1_arv;Montant du Alt Dialyse 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_atu_n_1_arv;Montant du ATU Gynécologiques 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm_n_1_arv;Montant du FFM 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_se_n_1_arv;Montant du SE 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_n_1_arv_am;Montant du ACE 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_ame_n_1_arv;Montant du GHS + Suppléments AME 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_rsa_su_n_1_arv;Montant du GHS + Suppléments SU 2022 ;0
620025346;MCO;PUBLIC;2023;1;mnt_rac_det_n_1_arv;Montant du RAC détenus Séjours 2022 ;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_n_1_rac_det_arv;Montant du RAC détenus ACE 2022 ;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_ame_n_1_arv;Montant du Transport AME;0
620025346;MCO;PUBLIC;2023;1;mnt_trans_su_n_1_arv;Montant du Transport SU;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_n_1_t;Valorisation totale actes et consultations externes 2022 AM;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_n_1_t_am;Valorisation totale actes et consultations externes 2022 AM;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_n_1_av_am;Valorisation actes et consultations externes arrêté de versement 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_n_1_rac_det;Montant estimé de la part complémentaire des ACE pour les détenus  2022;0
620025346;MCO;PUBLIC;2023;1;mnt_DP_c_n_1_am;Montant dépense alternative à la dialyse en centre AM;0
620025346;MCO;PUBLIC;2023;1;mnt_atu_n_1_am;Valorisation AM ATU Gynécologiques 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_fu_n_1_am;Valorisation AM Forfaits urgences 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm_n_1_am;Valorisation AM FFM 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_se_n_1_am;Valorisation AM SE 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_n_1_ext;Valorisation DM en externe (DM + APE) 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_med_n_1_ext;Valorisation Médicaments en externe (MED + APE) 2022;0
620025346;MCO;PUBLIC;2023;1;score_ace_lamda_n_1;Score LAMDA ACE  n-1 (score 4.V)|Score 4.V;0
620025346;MCO;PUBLIC;2023;1;mnt_ace_n_1_fides;Montant estimé FIDES actes et consultations externes 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_DP_c_n_1_fides;Montant estimé FIDES dépense alternative à la dialyse en centre AM;0
620025346;MCO;PUBLIC;2023;1;mnt_atu_n_1_fides;Montant estimé FIDES ATU Gynécologiques 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_fu_n_1_fides;Montant estimé FIDES Forfait urgences 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_ffm_n_1_fides;Montant estimé FIDES FFM 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_se_n_1_fides;Montant estimé FIDES SE 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_dmi_n_1_ext_fides;Montant estimé FIDES DM en externe (DM + APE) 2022;0
620025346;MCO;PUBLIC;2023;1;mnt_med_n_1_ext_fides;Montant estimé FIDES Médicaments en externe (MED + APE) 2022;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_ame_transports_sej_lamda;Montant notifie pour transports séjour AME LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_su_ghs_lamda;Montant notifie pour Forfait GHS + supplément soins urgents LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_su_dmi_lamda;Montant notifie pour DMI séjour soins urgents LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_su_med_les_sej_lamda;Montant notifie pour Médicaments séjour soins urgents LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_su_med_apac_sej_lamda;Montant notifie pour Médicaments AP-AC séjour soins urgents LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_det_rac_lamda;Montant notifie pour Montant detenus RAC estimé LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_det_ace_lamda;Montant notifie pour Montant detenus ACE y/C ATU/FFM/SE part complémentaire estimé LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_det_dap_fichsup_lamda;Montant notifie pour Montant detenus DAP Fichsup LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_hpr_lamda;Montant notifie pour HPR LAMDA;0
620025346;MCO;PUBLIC;2023;1;montant_notifie_transports_lamda;Montant notifie pour Transports LAMDA;0
620025346;MCO;PUBLIC;2023;1;max_hpr_valo;Montant cumulé calculé HPR pour la période;0
620025346;MCO;PUBLIC;2023;1;lamda_main_ghs;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_po;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_ivg;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_dmi_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_med_les_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_med_apac_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_alt_dia;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_atu;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_ffm;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_se;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_fu;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_ace;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_dmi_ace;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_med_ace;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_ame_ghs;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_ame_dmi_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_ame_med_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_ame_med_atu_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_su_ghs;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_su_dmi_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_su_med_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_su_med_atu_sej;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_detenus_rac;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_detenus_ace;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_detenus_dap_fichsup;Montant lamda du mois (col J);0
620025346;MCO;PUBLIC;2023;1;lamda_main_transports;Montant lamda du mois (col J);null
620025346;MCO;PUBLIC;2023;1;fides_ace;FIDES ace transmis;0
620025346;MCO;PUBLIC;2023;1;fides_sejour;FIDES sejour transmis;0
620025346;MCO;PUBLIC;2023;1;nb_cart;Nombre de suppléments Car-T cells;0
620025346;MCO;PUBLIC;2023;1;mnt_cart;Valorisation 100% suppléments Car-T cells;0
620025346;MCO;PUBLIC;2023;1;mnt_cart_am;Valorisation AM suppléments Car-T cells;0
620025346;MCO;PUBLIC;2023;1;nb_fu0;Nombre Forfait âge 0;0
620025346;MCO;PUBLIC;2023;1;mnt_fu0;Valorisation 100% Forfait âge 0 et frais associés ;0
620025346;MCO;PUBLIC;2023;1;mnt_fu0_am;Valorisation AM  Forfait âge 0 et frais associés ;0
620025346;MCO;PUBLIC;2023;1;mnt_fu0_valo;Montant  Forfait âge 0 et frais associés  valorisé par OVALIDE (hors FIDES);0
620025346;MCO;PUBLIC;2023;1;montant_notifie_su_transports_sej_lamda;Montant notifie pour transports séjour soins urgents LAMDA;0
620025346;MCO;PUBLIC;2023;1;dateAffectationMontantsParArs;Date de la dernière affectation de tous les montants par l'ARS;null
620025346;MCO;PUBLIC;2023;1;Date de validation par l'etablissement;ValidationES;2023-03-02 09:56:08
620025346;MCO;PUBLIC;2023;1;Date de validation par l'ARS;ValidationARS;2023-03-06 10:09:34
620025346;MCO;PUBLIC;2023;1;Finess du domaine PMSI;FinessPMSI;620025346
620025346;MCO;PUBLIC;2023;1;RSA et autres fichiers complémentaires;ano-rsa-fichcomp;2023-03-01 04:19:39
620025346;MCO;PUBLIC;2023;1;Résumés Anonymes de Facturation des Actes Externes Liés (RAFAEL),;rafael;2023-03-01 04:18:39
620025346;MCO;PUBLIC;2023;1;Lamda des RSA et autres fichiers complémentaires;lamda-ano-rsa-fichcomp;NA
620025346;MCO;PUBLIC;2023;1;Lamda des Résumés Anonymes de Facturation des Actes Externes Liés (RAFAEL);lamda-rafael;NA
620025346;MCO;PUBLIC;2023;1;Lactarium;lac;NA
620025346;MCO;PUBLIC;2023;1;SMUR;smur;NA
620025346;MCO;PUBLIC;2023;1;PPCO;ppco;NA
620025346;MCO;PUBLIC;2023;1;Fichsup médicaments dispensés en USMP;usmp;NA
620025346;MCO;PUBLIC;2023;1;Tests Diagnostic Sars Covid;dsc;NA
620025346;MCO;PUBLIC;2023;1;Fichsup Vaccins;vac;NA
620025346;MCO;PUBLIC;2023;1;Fichsup Monkey Pox;fichsup_mkp;NA
620025346;MCO;PUBLIC;2023;1;DATEXP HTNM;datexp-htnm;NA
620025346;MCO;PUBLIC;2023;1;RIHN;bphn;NA
620027839;MCO;PUBLIC;2023;1;coefgeo;Coefficient géographique;1
620027839;MCO;PUBLIC;2023;1;eff;Nombre séjours/séances;3124
620027839;MCO;PUBLIC;2023;1;mnt_rdth;Valorisation 100% actes RDTH en Hospit.;0
620027839;MCO;PUBLIC;2023;1;mnt_rdth_am;Valorisation Am actes RDTH en Hospit.;0
620027839;MCO;PUBLIC;2023;1;mnt_ghs50;Valorisation 100% réhospitalisation même GHS (à déduire);0
620027839;MCO;PUBLIC;2023;1;mnt_ghs50_am;Valorisation AM réhospitalisation même GHS (à déduire);0
620027839;MCO;PUBLIC;2023;1;ghs50;Nombre réhospitalisation même GHS;0
620027839;MCO;PUBLIC;2023;1;mnt_caisson;Montant des actes de caisson hyperbare en sus;0
620027839;MCO;PUBLIC;2023;1;mnt_caisson_am;Montant des actes de caisson hyperbare AM;0
620027839;MCO;PUBLIC;2023;1;mnt_dia;Montant des séances de dialyse (HD et entrainement);0
620027839;MCO;PUBLIC;2023;1;mnt_dia_am;Montant des séances de dialyse AM;0
620027839;MCO;PUBLIC;2023;1;mnt_fi;Valorisation 100% séjours avec Forfait innovation;0
620027839;MCO;PUBLIC;2023;1;mnt_fi_am;Valorisation AM séjours avec Forfait innovation;0
620027839;MCO;PUBLIC;2023;1;mnt_exh;Valorisation 100% journées extrême haut;0
620027839;MCO;PUBLIC;2023;1;mnt_exh_am;Valorisation AM journées extrême haut;0
620027839;MCO;PUBLIC;2023;1;mnt_ghs;Valorisation 100% des GHS (y compris forfaits dialyse et innovation);1412338.08
620027839;MCO;PUBLIC;2023;1;mnt_ghs_am;Valorisation AM des GHS (y compris forfaits dialyse et innovation);1402451.71
620027839;MCO;PUBLIC;2023;1;mnt_jrea;Valorisation 100% suppléments de réanimation;0
620027839;MCO;PUBLIC;2023;1;mnt_jrea_am;Valorisation AM suppléments de réanimation;0
620027839;MCO;PUBLIC;2023;1;mnt_nn1;Valorisation 100% suppléments de néonat sans SI;0
620027839;MCO;PUBLIC;2023;1;mnt_nn1_am;Valorisation AM suppléments de néonat sans SI;0
620027839;MCO;PUBLIC;2023;1;mnt_nn2;Valorisation 100% suppléments de néonat avec SI;0
620027839;MCO;PUBLIC;2023;1;mnt_nn2_am;Valorisation AM suppléments de néonat avec SI;0
