"champ";"statut";"annee";"periode";"date du resultat";"ipe";exotm;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";5 : Assuré ou bénéficiaire exonéré (régime exonérant);2189;4.8547349745;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";6 : Réservé SESAM-VITALE pour les régimes spéciaux SNCF;2;0.0044355733;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";9 : FSV ou FSI;51;0.1131071191;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;7372;16.349523176;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";X: séjours non facturables, en attente de droits ou pb de codage;372;0.8250166334;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";Nouveaux-nés, radiothérapie ou prélèvement d'organes;5397;11.969394544;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";Séjours en attente de taux de prise en charge;15;0.0332667997;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";0 : Pas d'exonération;450;0.9125197713;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";1 : Soins en rapport avec K>60 ou montant>120¤;1;0.0020278217;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";3 : Soins particuliers exonérés;20;0.0405564343;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";4 : Soins conformes au protocole ALD;18160;36.825242325;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";5 : Assuré ou bénéficiaire exonéré (régime exonérant);2554;5.1790566573;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";9 : FSV ou FSI;8;0.0162225737;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;224;0.4542320639;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";X: séjours non facturables, en attente de droits ou pb de codage;99;0.2007543497;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";Nouveaux-nés, radiothérapie ou prélèvement d'organes;27798;56.369388003;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";0 : Pas d'exonération;3216;26.943699732;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";1 : Soins en rapport avec K>60 ou montant>120¤;15;0.1256702413;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";2 : Soins relatifs à un séjour > 30 jours;2;0.0167560322;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";3 : Soins particuliers exonérés;180;1.5080428954;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";4 : Soins conformes au protocole ALD;4426;37.081099196;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";5 : Assuré ou bénéficiaire exonéré (régime exonérant);1249;10.464142091;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";6 : Réservé SESAM-VITALE pour les régimes spéciaux SNCF;43;0.3602546917;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";9 : FSV ou FSI;22;0.1843163539;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;2187;18.32272118;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";X: séjours non facturables, en attente de droits ou pb de codage;152;1.273458445;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";Nouveaux-nés, radiothérapie ou prélèvement d'organes;440;3.6863270777;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";Séjours en attente de taux de prise en charge;4;0.0335120643;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";0 : Pas d'exonération;4927;38.531320873;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";1 : Soins en rapport avec K>60 ou montant>120¤;1664;13.013216548;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";3 : Soins particuliers exonérés;456;3.5661218425;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";4 : Soins conformes au protocole ALD;3891;30.429342301;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";5 : Assuré ou bénéficiaire exonéré (régime exonérant);829;6.4831469461;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";9 : FSV ou FSI;4;0.0312817705;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";X: séjours non facturables, en attente de droits ou pb de codage;265;2.0724172988;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";Nouveaux-nés, radiothérapie ou prélèvement d'organes;737;5.7636662235;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:37";="590782637";Séjours en attente de taux de prise en charge;14;0.1094861969;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";0 : Pas d'exonération;5520;41.569395286;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";1 : Soins en rapport avec K>60 ou montant>120¤;1843;13.879057158;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";2 : Soins relatifs à un séjour > 30 jours;1;0.0075306876;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";3 : Soins particuliers exonérés;265;1.9956322012;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";4 : Soins conformes au protocole ALD;2821;21.244069584;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";5 : Assuré ou bénéficiaire exonéré (régime exonérant);1239;9.3305218766;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";X: séjours non facturables, en attente de droits ou pb de codage;860;6.4763912945;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";Nouveaux-nés, radiothérapie ou prélèvement d'organes;726;5.4672791626;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";Séjours en attente de taux de prise en charge;4;0.0301227502;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";0 : Pas d'exonération;4936;34.421199442;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";1 : Soins en rapport avec K>60 ou montant>120¤;2478;17.280334728;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";3 : Soins particuliers exonérés;237;1.6527196653;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";4 : Soins conformes au protocole ALD;4151;28.947001395;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";5 : Assuré ou bénéficiaire exonéré (régime exonérant);1253;8.7377963738;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";9 : FSV ou FSI;10;0.069735007;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";X: séjours non facturables, en attente de droits ou pb de codage;102;0.7112970711;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";Nouveaux-nés, radiothérapie ou prélèvement d'organes;1149;8.0125523013;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:48";="590780227";Séjours en attente de taux de prise en charge;24;0.1673640167;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";0 : Pas d'exonération;15078;18.950781761;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";1 : Soins en rapport avec K>60 ou montant>120¤;8993;11.302850535;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";2 : Soins relatifs à un séjour > 30 jours;1;0.0012568498;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";3 : Soins particuliers exonérés;772;0.97028807;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";4 : Soins conformes au protocole ALD;33409;41.990096023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";5 : Assuré ou bénéficiaire exonéré (régime exonérant);7910;9.9416821678;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";9 : FSV ou FSI;15;0.0188527475;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";X: séjours non facturables, en attente de droits ou pb de codage;951;1.1952641898;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";Nouveaux-nés, radiothérapie ou prélèvement d'organes;11918;14.979136293;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";Séjours en attente de taux de prise en charge;517;0.6497913629;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";0 : Pas d'exonération;5883;31.110523533;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";1 : Soins en rapport avec K>60 ou montant>120¤;2501;13.225806452;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";3 : Soins particuliers exonérés;428;2.2633527234;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";4 : Soins conformes au protocole ALD;7053;37.297726071;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";5 : Assuré ou bénéficiaire exonéré (régime exonérant);1462;7.7313590693;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";9 : FSV ou FSI;13;0.0687466949;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";X: séjours non facturables, en attente de droits ou pb de codage;633;3.3474352195;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";Nouveaux-nés, radiothérapie ou prélèvement d'organes;925;4.8915917504;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:55";="590781902";Séjours en attente de taux de prise en charge;12;0.0634584876;2023.7;X590781902;07SEP23;20:00:41
