"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;eff;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 18:27:45";="590000188";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Nombre de mort-nés (DP=P95);5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Dont âge en jour différent de 0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Dont durée de séjour différente de 0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Dont mode de sortie différent de 9;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Dont mode d'entrée différent de 8;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Dont poids d'entrée manquant;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Dont âge gestationnel manquant;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Dont séjours classés en erreur (CM90);0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:57";="620103432";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Nombre de mort-nés (DP=P95);2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Dont âge en jour différent de 0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Dont durée de séjour différente de 0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Dont mode de sortie différent de 9;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Dont mode d'entrée différent de 8;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Dont poids d'entrée manquant;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Dont âge gestationnel manquant;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Dont séjours classés en erreur (CM90);0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:22";="590782637";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Nombre de mort-nés (DP=P95);2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Dont âge en jour différent de 0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Dont durée de séjour différente de 0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Dont mode de sortie différent de 9;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Dont mode d'entrée différent de 8;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Dont poids d'entrée manquant;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Dont âge gestationnel manquant;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Dont séjours classés en erreur (CM90);0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:19";="590781803";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Nombre de mort-nés (DP=P95);0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Dont âge en jour différent de 0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Dont durée de séjour différente de 0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Dont mode de sortie différent de 9;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Dont mode d'entrée différent de 8;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Dont poids d'entrée manquant;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Dont âge gestationnel manquant;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Dont séjours classés en erreur (CM90);0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:32";="590780227";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Nombre de mort-nés (DP=P95);26;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Dont âge en jour différent de 0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Dont durée de séjour différente de 0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Dont mode de sortie différent de 9;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Dont mode d'entrée différent de 8;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Dont poids d'entrée manquant;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Dont âge gestationnel manquant;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Dont séjours classés en erreur (CM90);0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:49";="800000044";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Nombre de mort-nés (DP=P95);8;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Dont âge en jour différent de 0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Dont durée de séjour différente de 0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Dont mode de sortie différent de 9;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Dont mode d'entrée différent de 8;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Dont poids d'entrée manquant;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Dont âge gestationnel manquant;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Dont séjours classés en erreur (CM90);0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:44";="590781902";Enfant né vivant (DP Z38) avec un DA de mort-né (DP P95);0;2023.7;X590781902;07SEP23;20:00:41
