"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;nb;nb2;libelle;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1377;1;65;DOSAGE AUTRE IMMUNOSUPRESSEUR (TACROLIMUS, SIROLIMUS, EVEROLIMUS,...);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1385;39;2184;IGA + IGG + IGM (DOSAGES) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1387;1511;51013;FOLATES SERIQUES OU ERYTHROCYTAIRES (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1394;3;570;IMMUNOGLOBULINES IGG1, IGG2, IGG3, IGG4 : 3 PARAMETRES OU PLUS (DOSAGES) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1420;420;16380;TOXOPLASMOSE : RECHERCHE ET TITRAGE DES IGG ET DES IGM;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1421;318;19080;TOXOPLASMOSE: CONFIRMATION OU ETUDE DE LA CINETIQUE DES IGG;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1428;1;20;TOXOPLASMOSE: CONFIRMATION PAR UNE AUTRE TECHNIQUE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1438;3;360;TOXOPLASMOSE : MESURE D'AVIDITE DES IGG CHEZ LA FEMME ENCEINTE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1451;39;1287;MAI NSO:F. RHUMATOIDES GROUPE 1 : IG ANIMALES (WAALER-ROSE..);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1452;39;1287;MAI NSO : F. RHUMATOIDES GROUPE 2 : IG HUMAINES (LATEX, ...);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1453;60;2340;MAI NSO : AUTOAC ANTINUCLEAIRES (AAN) PAR IF SUR CELLULES HEP 2;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1455;25;1700;MAI NSO : AC ANTI-ADN NATIF PAR METH. MARQUEUR SUR SANG;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1456;11;440;MAI NSO :  AC ANTIANTIGENES NUCLEAIRES SOLUBLES : DEPISTAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1457;5;340;MAI NSO :  AC ANTIANTIGENES NUCLEAIRES SOLUBLES : TITRAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1459;1;70;MAI NSO : AC ANTIHISTONES : TITRAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1460;47;3149;MAI NSO : AUTOAC ANTIPHOSPHOLIPIDES (ANTICARDIOLIPINE, ...) : TITRAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1462;24;960;MAI NSO : AUTOAC ANTICYTOPLASME DE PNN (ANCA) PAR IFI : TITRAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1463;2;140;MAI NSO : AUTOAC ANTICYTOPLASME DE PNN (ANCA) :T.MARQUEUR: SPECIFICITE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1465;11;880;HEPATOPATHIES : AUTOAC ANTITISSUS ET ANTINUCLEAIRES;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1484;24;1320;THYROIDE  : AUTOAC ANTITHYROGLOBULINE PAR METH MARQUEUR;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1487;52;3120;THYROIDE : AUTOAC ANTITHYROPEROXYDASE PAR METH MARQUEUR;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1488;43;3225;THYROIDE : AUTOAC ANTIRECEPTEURS DE TSH;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1490;5;200;TRACTUS DIGESTIF : AUTOAC ANTICELLULES PARIETALES DE L'ESTOMAC PAR IFI;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1491;1;70;TRACTUS DIGESTIF : AUTOAC ANTIFACTEUR INTRINSEQUE PAR METH MARQUEUR;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1493;3;120;MAI : AUTOAC ANTIMEMBRANE BASALE D'EPITH. MALPIGHIEN;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1494;3;120;MAI : AUTOAC ANTISUBSTANCE INTERCELL. D'EPITH. MALPIGHIEN PAR IFI;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1498;2;80;MAI : AUTOAC SPECIF. D'AUTRES ORGANES PAR IFI;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1513;5;125;ALDOLASE (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1518;1;30;GLUCOSE-6-PHOSPHATE DESHYDROGENASE (G6PD) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1520;295;1770;CREATINE PHOSPHOKINASE (CPK) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1525;3;21;5'NUCLEOTIDASE (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1571;10;1600;DYSGLOBULINEMIE : RECH, TYPAGE (IMMUNOELECTROPHORESE OU IMMUNOFIXATION);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1572;78;14040;DYSGLOBULINEMIE : ELECTROPHORESE (PROTEINOGRAMME) + TYPAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1573;3;60;CRYOGLOBULINES (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1575;58;2030;MYOGLOBINE (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1576;4;120;PROTEINES GLYQUEES (FRUCTOSAMINE, ...) (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1577;1710;32490;HBA1C (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1601;2589;15534;SANG : BILIRUBINE (BIL);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1602;41;287;SANG : APOLIPOPROTEINES B;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1603;2;14;SANG : APOLIPOPROTEINE A1;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1607;1;15;SANG : OSMOLARITE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1608;270;1350;SANG : POTASSIUM (K);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1609;7322;73220;SANG : IONOGRAMME (NA+K+ EVENTUELLEMENT CL);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1610;1673;33460;SANG : IONOGRAMME COMPLET (NA + K + CL + CO2 + PROTIDES);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1613;4;36;LCR : PROTEINES TOTALES (PROTEINORACHIE);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1619;21;3780;UR. : PROTEINURIE DE BENCE JONES:RECHERCHE ET IDENTIFICATION;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1620;8;1120;UR. : PROTEINURIE : TYPAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1621;67;804;UR. : POTASSIUM ET SODIUM (IONOGRAMME, K + NA);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1632;7;700;CALCULS : PAR ANALYSE SEQUENTIELLE OPTIQUE ET PHYSIQUE ( I.R. );2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1659;46;4370;ANALGESIQUES OU STUPEFIANTS NON NOMMEMENT INSCRITS A LA NABM (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1661;1;70;PARACETAMOL : DOSAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1662;2;200;PSYCHOTROPES NON NOMMEMENT INSCRITS A LA NABM  (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1663;1;70;ANTIDEPRESSEURS TRICYCLIQUES : RECHERCHE (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1667;1;70;BENZODIAZEPINES : RECHERCHE (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1679;1;60;ALUMINIUM (AL) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1680;6;210;OXYDE DE CARBONE DU SANG (CO);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1744;4;240;HERPES SIMPLEX (VHS) : SD : AC IGG ANTI HSV;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1752;1;60;HERPES 6 (VHH6): SD : AC IGG;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1754;1;65;INFECTION A HTLV (I ET II) : SD DE DEPISTAGE PAR EIA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1763;5;500;INF. A PARVOVIRUS B 19 RECENTE : SD : IGG + IGM PAR EIA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1773;98;3430;RUBEOLE : SD PAR IHA OU EIA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1779;1;60;VARICELLE ZONA : SD : RECHERCHE DES IGG;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1800;12;1440;DID : ANTICORPS ANTI-IA2;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1802;5;295;SULFATE DE DHA (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1804;7476;59808;CRP (PROTEINE C REACTIVE) (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1805;2;50;ALPHA 2 MACROGLOBULINE (ALPHA 2 MACROGLO) (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1806;3390;20340;ALBUMINE (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1807;13;390;ALPHA 1 ANTITRYPSINE (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1809;4;120;CERULEOPLASMINE (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1810;1;35;C1 INHIBITEUR (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1811;6;150;C3 (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1812;7;175;C4 (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1813;112;2240;HAPTOGLOBINE (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1814;10;200;IGA (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1815;3;60;IGG (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1816;2;40;IGM (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1817;1314;24966;PREALBUMINE (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1820;1;80;DERIVES DIHYDROXYLES DE LA VITAMINE D (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1821;2068;120548;PEPTIDES NATRIURETIQUES (ANP, BNP, NT-PROBNP) (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1822;2;120;RECEPTEUR SOLUBLE DE LA TRANSFERRINE (RSTF) (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1824;2;180;CHROMOGRANINE (DOSAGE) (SANG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1827;33;1818;MAI NSO : AC ANTIPEPTIDES CYCLIQUES CITRULLINES (AC ANTI-CCP);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1828;21;1218;M. COELIAQUE : AUTOANTICORPS ANTITRANSGLUTAMINASE (IGA);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1829;21;1260;M. COELIAQUE : AUTOANTICORPS ANTITRANSGLUTAMINASE (IGG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1830;1;40;M. COELIAQUE : AUTOANTICORPS ANTIENDOMYSIUM (IGA);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";1831;1;40;M. COELIAQUE : AUTOANTICORPS ANTIENDOMYSIUM (IGG);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2002;1033;17561;SANG : COEFFICIENT DE SATURATION DE LA TRANSFERRINE (CS-TF);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2003;20;600;SANG : ZINC PLASMATIQUE OU SERIQUE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2004;323;1938;UR.PROTEINURIE: DOSAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2005;1;6;UR. : SODIUM;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2006;1;6;UR. : POTASSIUM;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2007;54;324;UR.: GLYCOSURIE: DOSAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2010;4;120;UR. : OXALURIE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2011;3;90;UR. : CITRATURIE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2013;1;65;UR. : OXALURIE + CITRATURIE + MAGNESURIE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2108;4;28;HEMATOCRITE (HTE);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";2258;1109;6654;PROTEINES SERIQUES OU PLASMATIQUES TOTALES (PROTIDES);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";3773;3;171;RUBEOLE : SD PAR IHA OU EIA + ITERATIF;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";3784;234;10346;HEPATITE C (VHC) : SD DE DEPISTAGE : AC ANTI-VHC;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";3786;7;140;EBV- RECHERCHE DES ANTICORPS HETEROPHILES;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4006;66;9570;DPN : TRISOMIE 21 FOETALE : DEPISTAGE COMBINE 1ER TRIMESTRE DE LA GROSSESSE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4085;10;2600;DPN : DETERMINATION PRENATALE DU GENOTYPE RHD F TAL A PARTIR DU SANG MATERNEL;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4087;12;15996;DPNI-TRI21:DEPISTAGE TRI21 F TALE PAR ANALYSE DE L'ADN LIBRE CIRCULANT DANS LE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4103;22;3300;TEST DE DETECTION DE LA PRODUCTION D'INTERFERON GAMMA (IGRA);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4104;6;450;IGRA: SUPPLEMENT EN CAS D'ISLOMENT DE CELLULES MONONUCLEES CIRCULANTES;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4122;4;700;MESURE DE LA CHARGE VIRALE PLASMATIQUE VIH;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4206;50;3500;ADENOVIRUS : RECHERCHE DIRECTE SUR SELLES PAR EIA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4221;11;770;CALICIVIRUS : RECHERCHE DIRECTE PAR EIA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4240;6;240;VIRUS GRIPPAUX (A ET B) : RECHERCHE DIRECTE PAR IF;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4246;1;40;VIRUS RESPIRATOIRE SYNCYTIAL (VRS) : RECHERCHE DIRECTE PAR IF;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4267;50;3500;ROTAVIRUS : RECHERCHE DIRECTE PAR EIA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4307;3;150;ASPERGILLOSE : SD DE DEPISTAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4311;5;250;ASPERGILLOSE : RECHERCHE ANTIGENES SOLUBLES;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4313;1;90;CANDIDOSE SYSTEMIQUE :SD DE DEPISTAGE PAR 2 TECHNIQUES;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4324;1;80;DISTOMATOSE:SD DE DEPISTAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4340;1;80;LARVA MIGRANS : TOXOCAROSE : SD DE DEPISTAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4343;1;180;LARVA MIGRANS : TOXOCAROSE : SD DE CONFIRMATION PAR IE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4358;1;40;TRICHINOSE : SD DE DEPISTAGE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4500;294;42040;HEPATITE B (VHB): DEPISTAGE ET/OU DIAGNOSTIC;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4502;11;660;HEPATITE E (VHE) : SD INFECTIION RECENTE IGM ANTI VHE.;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4505;1;150;INFECTION A CMV : DETECTION-QUANTIFICATION DU GENOME DU CYTOMEGALOVIRUS PAR AMPL;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4506;3;300;HERPES SIMPLEX (VHS) : DETECTION DU GENOME ET TYPAGE DE L'HERPES SIMPLEX 1 ET 2;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4715;7;336;HEPATITE B (VHB): SURVEILLANCE DE LA GROSSESSE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4719;1;45;RECHERCHE D'IGG ET D'IGM OU D'IG TOTAUX PAR TESTS AUTOMATISABLES DE TYPE ELISA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";4720;10;450;RECHERCHE D'IGG PAR TESTS AUTOMATISABLES DE TYPE ELISA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5201;1281;75816;EX MICROBIO URINES (ECBU);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5202;134;18760;EX MICROBIO SECRETIONS, ULCERATIONS, EXSUDATS (ANO) GENITAUX FEMME (PV);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5207;144;25920;EX MICROBIO MATIERES FECALES ET/OU PRELEVEMENT RECTAL;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5209;8;800;EX MICROBIO DE LA SPHERE ORO-RHINO-PHARYNGEE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5210;19;2850;EX MICROBIO SECRETIONS BRONCHO-PULMONAIRES ET EXPECTORATIONS;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5215;12;1440;EX MICROBIO PLAIE, ECOULEMENT PURULENT, TISSU;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5216;12;1800;EX MICROBIO PREL DIVERS : CATHET, CHAMBR IMPLANT, PROTHESE, VALVES;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5219;176;14080;EX MICROBIO HEMOCULTURE QUALITATIVE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5224;41;7995;EX MICROBIO PUS (COLLECTION FERMEE);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5229;705;7050;INFECTION NOSOCOMIALE : COTATION SUPPLEMENTAIRE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5230;1;200;EX MICROBIO PROD ASPIRATION BRONCHIQUE, BBP ET LBA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5231;14;2800;EX MICROBIO DE LIQ DE PONCTION (LCR, ARTICULATION, PERITOINE, ...);2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5234;6;270;TRU13C: ANALYSE DES DEUX ECHANTILLONS D'AIR EXPIRE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5235;6;540;LEGIONELLA PNEUMOPHILA:RECH. ANTIGENE SOLUBLE UR PAR EIA;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:18";="800000085";5253;23;700;MYCOPLASMES : CULTURES SUR MILIEUX SPECIAUX,NUMERATION,CARACTERISATION;2023.7;X800000085;01SEP23;10:58:10
