"champ";"statut";"annee";"periode";"date du resultat";"ipe";exofj;mfj0;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 18:53:35";="800000069";R: FJ à la charge de AMO;montant FJ numérique;3;0.0889152341;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:35";="800000069";FJ non applicable;montant FJ numérique;200;5.9276822762;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:35";="800000069";FJ non applicable;montant FJ non numérique ou à 0;1799;53.319502075;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:35";="800000069";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;438;12.981624185;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:31";="020000071";A: FJ à la charge de l'assuré;montant FJ numérique;209;92.477876106;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:31";="020000071";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;1;0.4424778761;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:31";="020000071";FJ non applicable;montant FJ numérique;7;3.0973451327;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:31";="020000071";FJ non applicable;montant FJ non numérique ou à 0;5;2.2123893805;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:31";="020000071";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;3;1.3274336283;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:31";="020000071";Séjours en attente de taux de prise en charge;montant FJ numérique;1;0.4424778761;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";A: FJ à la charge de l'assuré;montant FJ numérique;10259;49.116675444;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;110;0.5266433667;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";L: FJ à la charge du régime Als-Mos;montant FJ numérique;8;0.0383013358;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";R: FJ à la charge de AMO;montant FJ numérique;258;1.2352180782;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;733;3.5093598889;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";FJ non applicable;montant FJ numérique;27;0.1292670082;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";FJ non applicable;montant FJ non numérique ou à 0;8474;40.570689903;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;1;0.004787667;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;114;0.5457940346;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;855;4.0934552593;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:29";="600100721";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;48;0.2298080146;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";A: FJ à la charge de l'assuré;montant FJ numérique;5386;17.785556253;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;19;0.0627414721;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";L: FJ à la charge du régime Als-Mos;montant FJ numérique;2;0.0066043655;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";R: FJ à la charge de AMO;montant FJ numérique;932;3.0776343163;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;2928;9.6687910709;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";FJ non applicable;montant FJ numérique;41;0.1353894925;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";FJ non applicable;montant FJ non numérique ou à 0;17109;56.497044546;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;12;0.0396261929;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;2456;8.1101608163;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;245;0.809034772;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;963;3.1800019813;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";Séjours en attente de taux de prise en charge;montant FJ numérique;69;0.2278506093;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:00";="620100057";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;121;0.3995641119;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";A: FJ à la charge de l'assuré;montant FJ numérique;8027;24.747194475;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;57;0.1757306696;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";L: FJ à la charge du régime Als-Mos;montant FJ numérique;7;0.0215809594;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";R: FJ à la charge de AMO;montant FJ numérique;1580;4.8711308423;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;159;0.4901960784;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";FJ non applicable;montant FJ numérique;492;1.5168331484;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";FJ non applicable;montant FJ non numérique ou à 0;19792;61.018621285;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;129;0.3977062523;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;588;1.8128005919;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;313;0.9649771858;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;1284;3.9585645579;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";Séjours en attente de taux de prise en charge;montant FJ numérique;4;0.0123319768;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:11";="600101984";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;4;0.0123319768;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";A: FJ à la charge de l'assuré;montant FJ numérique;6942;44.053813936;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;3;0.019037949;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";L: FJ à la charge du régime Als-Mos;montant FJ numérique;14;0.0888437619;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";R: FJ à la charge de AMO;montant FJ numérique;593;3.7631679147;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;824;5.229089986;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";FJ non applicable;montant FJ numérique;93;0.5901764183;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";FJ non applicable;montant FJ non numérique ou à 0;6614;41.972331514;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;3;0.019037949;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;82;0.5203706054;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;68;0.4315268435;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;424;2.6906967889;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";Séjours en attente de taux de prise en charge;montant FJ numérique;73;0.4632567585;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:41";="800000028";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;25;0.1586495748;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";A: FJ à la charge de l'assuré;montant FJ numérique;8019;29.10285258;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;129;0.4681715903;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";L: FJ à la charge du régime Als-Mos;montant FJ numérique;3;0.0108877114;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";R: FJ à la charge de AMO;montant FJ numérique;996;3.6147201858;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;1265;4.590984975;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";FJ non applicable;montant FJ numérique;15;0.054438557;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";FJ non applicable;montant FJ non numérique ou à 0;15541;56.401974305;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;20;0.0725847427;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;340;1.2339406257;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;117;0.4246207447;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;803;2.9142774189;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";Séjours en attente de taux de prise en charge;montant FJ numérique;179;0.649633447;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:28";="590783239";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;127;0.4609131161;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:49";="590785374";Non renseigné;montant FJ numérique;1;0.0214086919;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:49";="590785374";A: FJ à la charge de l'assuré;montant FJ numérique;1402;30.014986084;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:49";="590785374";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;41;0.8777563691;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:49";="590785374";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;6;0.1284521516;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:49";="590785374";FJ non applicable;montant FJ numérique;614;13.144936844;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:49";="590785374";FJ non applicable;montant FJ non numérique ou à 0;2544;54.463712267;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:49";="590785374";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;63;1.3487475915;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";A: FJ à la charge de l'assuré;montant FJ numérique;11318;25.100909293;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";L: FJ à la charge du régime Als-Mos;montant FJ numérique;9;0.0199600798;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";R: FJ à la charge de AMO;montant FJ numérique;1121;2.4861388334;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";FJ non applicable;montant FJ numérique;3;0.0066533599;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";FJ non applicable;montant FJ non numérique ou à 0;26838;59.520958084;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;16;0.0354845864;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;373;0.82723442;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;181;0.4014193835;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;5216;11.567975161;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";Séjours en attente de taux de prise en charge;montant FJ numérique;4;0.0088711466;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:20";="020000063";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;11;0.0243956531;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";A: FJ à la charge de l'assuré;montant FJ numérique;3034;6.15241108;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;195;0.3954252342;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";L: FJ à la charge du régime Als-Mos;montant FJ numérique;2;0.0040556434;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";R: FJ à la charge de AMO;montant FJ numérique;16;0.0324451474;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";FJ non applicable;montant FJ non numérique ou à 0;17819;36.13375512;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;450;0.9125197713;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:53";="590000188";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;27798;56.369388003;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";A: FJ à la charge de l'assuré;montant FJ numérique;5484;45.945040214;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";L: FJ à la charge du régime Als-Mos;montant FJ numérique;13;0.1089142091;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";R: FJ à la charge de AMO;montant FJ numérique;493;4.1303619303;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";FJ non applicable;montant FJ numérique;6;0.0502680965;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";FJ non applicable;montant FJ non numérique ou à 0;5344;44.772117962;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;4;0.0335120643;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;148;1.2399463807;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;71;0.5948391421;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;369;3.0914879357;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";Séjours en attente de taux de prise en charge;montant FJ numérique;2;0.0167560322;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:09";="620103432";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;2;0.0167560322;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";A: FJ à la charge de l'assuré;montant FJ numérique;4614;36.083522327;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;4;0.0312817705;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";L: FJ à la charge du régime Als-Mos;montant FJ numérique;1;0.0078204426;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";R: FJ à la charge de AMO;montant FJ numérique;730;5.708923125;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;40;0.3128177055;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";FJ non applicable;montant FJ numérique;316;2.4712598733;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";FJ non applicable;montant FJ non numérique ou à 0;6066;47.438805036;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;15;0.1173066396;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;250;1.9551106593;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;206;1.6110111832;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;531;4.1526550403;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";Séjours en attente de taux de prise en charge;montant FJ numérique;8;0.0625635411;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:36";="590782637";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;6;0.0469226558;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";A: FJ à la charge de l'assuré;montant FJ numérique;6197;46.667670758;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;1;0.0075306876;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";L: FJ à la charge du régime Als-Mos;montant FJ numérique;5;0.0376534378;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";R: FJ à la charge de AMO;montant FJ numérique;720;5.4220950373;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;7;0.0527148129;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";FJ non applicable;montant FJ numérique;68;0.5120867535;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";FJ non applicable;montant FJ non numérique ou à 0;4691;35.326455305;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;23;0.1732058137;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;837;6.3031854808;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;175;1.3178703216;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;551;4.149408841;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";Séjours en attente de taux de prise en charge;montant FJ numérique;2;0.0150613751;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:22";="590781803";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;2;0.0150613751;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";A: FJ à la charge de l'assuré;montant FJ numérique;5753;40.118549512;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;3;0.0209205021;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";L: FJ à la charge du régime Als-Mos;montant FJ numérique;2;0.0139470014;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";R: FJ à la charge de AMO;montant FJ numérique;1210;8.4379358438;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;94;0.6555090656;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";FJ non applicable;montant FJ numérique;150;1.0460251046;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";FJ non applicable;montant FJ non numérique ou à 0;5853;40.815899582;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;14;0.0976290098;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;88;0.6136680614;2023.7;X590780227;05SEP23;17:40:33
