"champ";"statut";"annee";"periode";"date du resultat";"ipe";code_erreur;nbsej;eff;lib;pct;bloq;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";G080;20;20;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;1.0482180294;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";G222;17;17;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.8909853249;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C040;746;837;DIAGNOSTIC PRINCIPAL ABSENT;43.867924528;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C126;12;12;AGE GESTATIONNEL  REQUIS ABSENT;0.6289308176;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C132;1;1;DA EN O OU Z37 NON AUTORISE PAR RAPPORT À L'AGE;0.0524109015;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C149;1;2;ACTE INCOMPATIBLE AVEC L' AGE INDIQUÉ;0.1048218029;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:51";="590781415";C168;1;1;POIDS D'ENTREE REQUIS PAR RAPPORT A L'AGE;0.0524109015;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C084;6;6;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;2.380952381;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C085;10;10;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE EN RAISON DE L'ÂGE;3.9682539683;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C086;1;1;DIAGNOSTIC PRINCIPAL INCOMPATIBLE AVEC LE SEXE INDIQUÉ;0.3968253968;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C087;9;9;DIAGNOSTIC PRINCIPAL IMPRECIS;3.5714285714;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C088;41;41;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;16.26984127;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C090;6;10;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;3.9682539683;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C091;4;5;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE EN RAISON DE L'ÂGE;1.9841269841;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C093;47;63;DIAGNOSTIC ASSOCIÉ IMPRECIS;25;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C099;1;2;DIAGNOSTIC RELIÉ IMPRÉCIS;0.7936507937;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C112;19;19;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;7.5396825397;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C223;7;7;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;2.7777777778;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C252;1;1;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;0.3968253968;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";C265;21;21;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;8.3333333333;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";G080;24;24;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;9.5238095238;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:01";="620103440";G222;33;33;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;13.095238095;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:45";="800000085";C090;1;1;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;20;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:45";="800000085";C093;3;3;DIAGNOSTIC ASSOCIÉ IMPRECIS;60;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:45";="800000085";C252;1;1;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;20;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C084;105;122;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;0.2307459525;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C085;67;72;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.1361779392;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C087;1859;1907;DIAGNOSTIC PRINCIPAL IMPRECIS;3.6068240278;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C088;243;253;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;0.4785141474;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C090;272;341;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;0.6449538508;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C091;134;176;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.3328794069;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C093;5666;7071;DIAGNOSTIC ASSOCIÉ IMPRECIS;13.373808443;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C096;27;28;DIAGNOSTIC RELIÉ INVRAISEMBLABLE CAR RARE;0.0529580875;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C097;5;5;DIAGNOSTIC RELIÉ INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.0094568013;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C099;263;265;DIAGNOSTIC RELIÉ IMPRÉCIS;0.5012104706;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C102;459;468;DATE DE REALISATION DE L'ACTE CCAM INCOHERENTE;0.8851566046;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C112;362;365;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;0.6903464972;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C153;9;9;CONDITION DE CONVERSION PRESENTE ET VARIABLE MISE A NON;0.0170222424;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C154;376;376;CONDITION DE CONVERSION POSSIBLE ET VARIABLE A VIDE;0.7111514601;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C170;29955;30791;EXTENSION DOCUMENTAIRE OBLIGATOIRE POUR UN ACTE CCAM MAIS ABSENTE;58.23687396;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C179;2;2;GHM 14Z08Z : ABSENCE D’ACTE CCAM INDIQUANT SI L’IVG EST MEDICAMENTEUSE OU INSTRUMENTALE;0.0037827205;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C223;59;59;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;0.1115902557;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C241;243;243;CODE CATÉGORIE DU NOMBRE D'INTERVENTIONS TOTALES ATTENDU MAIS NON RENSEIGNÉ;0.4596005447;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C252;7082;7082;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;13.394613406;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C265;166;166;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;0.3139658042;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C266;2;2;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR D’ACCOUCHEMENT HORS CMD 14;0.0037827205;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C267;1;1;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR LONG SUPÉRIEUR A 365 JOURS;0.0018913603;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";G080;67;67;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.1267211378;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";G222;458;458;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.866243002;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";PG04;1;1;Un code PO de la liste PO1, PO2, PO3 est déclaré alors que la fonction groupage n’en trouve pas.;0.0018913603;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";PG05;15;15;Pas de PO déclaré alors que la fonction groupage en trouve;0.028370404;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C040;2418;2510;DIAGNOSTIC PRINCIPAL ABSENT;4.7473142684;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C126;2;2;AGE GESTATIONNEL  REQUIS ABSENT;0.0037827205;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C162;2;2;DATE DES DERNIERES REGLES REQUISE ABSENTE;0.0037827205;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C168;10;10;POIDS D'ENTREE REQUIS PAR RAPPORT A L'AGE;0.0189136027;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C257;1;1;PASSAGE PAR UNE STRUCTURE DES URGENCES INCOMPATIBLE AVEC LE MODE D’ENTRÉE;0.0018913603;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:49:04";="590780193";C260;2;2;CONFIRMATION DU RSS NÉCESSAIRE MAIS ABSENTE POUR UN SÉJOUR COURT MAIS COUTEUX;0.0037827205;1;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C084;3;3;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;0.2941176471;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C087;158;158;DIAGNOSTIC PRINCIPAL IMPRECIS;15.490196078;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C088;28;28;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;2.7450980392;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C090;8;8;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;0.7843137255;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C091;4;4;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.3921568627;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C093;188;200;DIAGNOSTIC ASSOCIÉ IMPRECIS;19.607843137;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C102;370;404;DATE DE REALISATION DE L'ACTE CCAM INCOHERENTE;39.607843137;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C154;5;5;CONDITION DE CONVERSION POSSIBLE ET VARIABLE A VIDE;0.4901960784;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C179;1;1;GHM 14Z08Z : ABSENCE D’ACTE CCAM INDIQUANT SI L’IVG EST MEDICAMENTEUSE OU INSTRUMENTALE;0.0980392157;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C223;2;2;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;0.1960784314;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C241;43;43;CODE CATÉGORIE DU NOMBRE D'INTERVENTIONS TOTALES ATTENDU MAIS NON RENSEIGNÉ;4.2156862745;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C252;67;67;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;6.568627451;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C254;2;2;INDICATEUR DE SÉJOUR NON PROGRAMMÉ NON ATTENDU MAIS RENSEIGNÉ;0.1960784314;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C265;7;7;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;0.6862745098;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";G080;5;5;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.4901960784;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";G222;9;9;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.8823529412;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C035;1;1;MODE DE SORTIE INCORRECT OU DESTINATION INCORRECTE POUR CLORE UN RSS;0.0980392157;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C040;70;70;DIAGNOSTIC PRINCIPAL ABSENT;6.862745098;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C165;1;1;DATE DES DERNIERES REGLES POSTERIEURE A LA DATE D'ENTREE DU SEJOUR;0.0980392157;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:41";="020004404";C191;2;2;MODE D’ENTRÉE N INCOMPATIBLE AVEC LE DP;0.1960784314;1;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C084;7;8;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;1.766004415;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C087;1;1;DIAGNOSTIC PRINCIPAL IMPRECIS;0.2207505519;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C088;11;12;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;2.6490066225;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C090;17;22;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;4.8565121413;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C091;3;3;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.6622516556;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C093;263;383;DIAGNOSTIC ASSOCIÉ IMPRECIS;84.547461369;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C099;1;1;DIAGNOSTIC RELIÉ IMPRÉCIS;0.2207505519;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C112;1;1;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;0.2207505519;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C152;1;1;VARIABLE CONVERSION RENSEIGNEE A OUI ET UM DE TYPE HP;0.2207505519;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C223;2;2;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;0.4415011038;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C252;1;1;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;0.2207505519;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";C265;7;7;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;1.5452538631;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";G080;8;8;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;1.766004415;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:00";="590781605";G222;3;3;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.6622516556;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";C087;6;6;DIAGNOSTIC PRINCIPAL IMPRECIS;2.7906976744;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";C088;1;1;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;0.4651162791;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";C090;5;5;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;2.3255813953;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";C093;171;184;DIAGNOSTIC ASSOCIÉ IMPRECIS;85.581395349;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";C112;7;7;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;3.2558139535;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";C265;4;4;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;1.8604651163;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";G080;7;7;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;3.2558139535;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:03";="800000093";G222;1;1;SÉJOUR  AVEC ACTE OPÉRATOIRE NON MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.4651162791;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C084;5;6;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE CAR RARE;0.4143646409;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C085;1;1;DIAGNOSTIC PRINCIPAL INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.0690607735;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C087;44;45;DIAGNOSTIC PRINCIPAL IMPRECIS;3.1077348066;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C088;4;4;CODES Z A ÉVITER EN DP CAR N'EST HABITUELLEMENT PAS UN MOTIF D'HOSPITALISATION;0.2762430939;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C090;18;23;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE CAR RARE;1.5883977901;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C091;10;11;DIAGNOSTIC ASSOCIÉ INVRAISEMBLABLE EN RAISON DE L'ÂGE;0.7596685083;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C093;110;125;DIAGNOSTIC ASSOCIÉ IMPRECIS;8.6325966851;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C099;3;3;DIAGNOSTIC RELIÉ IMPRÉCIS;0.2071823204;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C102;5;5;DATE DE REALISATION DE L'ACTE CCAM INCOHERENTE;0.3453038674;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C112;44;44;GESTE COMPLEMENTAIRE SANS ACTE PRINCIPAL;3.0386740331;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C152;8;8;VARIABLE CONVERSION RENSEIGNEE A OUI ET UM DE TYPE HP;0.5524861878;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C153;1;1;CONDITION DE CONVERSION PRESENTE ET VARIABLE MISE A NON;0.0690607735;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C154;11;11;CONDITION DE CONVERSION POSSIBLE ET VARIABLE A VIDE;0.7596685083;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C166;1;1;DATE DES DERNIERES REGLES TROP ANCIENNE PAR RAPPORT A LA DATE D'ENTREE DU SEJOUR;0.0690607735;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C223;2;2;CONFIRMATION DU RSS NÉCESSAIRE ET PRÉSENTE;0.138121547;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C241;42;42;CODE CATÉGORIE DU NOMBRE D'INTERVENTIONS TOTALES ATTENDU MAIS NON RENSEIGNÉ;2.9005524862;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C242;1;1;SEJOUR A FACTURER EN EXTERNE;0.0690607735;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C252;1072;1072;INDICATEUR DE SÉJOUR NON PROGRAMMÉ ATTENDU MAIS NON RENSEIGNÉ;74.033149171;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C254;6;6;INDICATEUR DE SÉJOUR NON PROGRAMMÉ NON ATTENDU MAIS RENSEIGNÉ;0.4143646409;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C265;17;17;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR COURT MAIS COUTEUX;1.1740331492;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";C266;1;1;CONFIRMATION DU RSS NÉCESSAIRE ET PRESENTE POUR UN SÉJOUR D’ACCOUCHEMENT HORS CMD 14;0.0690607735;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:07";="600100713";G080;6;6;SÉJOUR AVEC ACTE OPERATOIRE MINEUR RECLASSANT DANS UN GHM MÉDICAL;0.4143646409;0;2023.7;X600100713;31AUG23;14:51:48
