"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib_tab;ref_tab;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec une incompatibilité âge / diagnostic;[1.Q.5.IAD];2;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours de la racine 23C02 avec incompatibilité DP/acte;[1.Q.5.IDA23C02];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec une incompatibilité sexe / diagnostic;[1.Q.5.ISD];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec un DP surveillance et traitement de tumeurs et un DR non renseigné ou différent de cancer;[1.Q.5.KIDPDR];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours sans nuitée avec un acte atypique pour un séjour sans nuitée;[1.Q.6.AASSN];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec un acte sur brûlure et absence de code diagnostic de brûlure;[1.Q.6.ABSD];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec actes chirurgicaux en doublons;[1.Q.6.ACD];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec un codage imprécis d'une complication après un acte à visée diagnostique ou thérapeutique;[1.Q.6.CCIA];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec diagnostic principal requérant un acte et sans acte;[1.Q.6.DPSA];2;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours dans un GHM médical avec un DP chirurgical;[1.Q.6.GMDPC];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de RSA de séances de dialyse sans acte de dialyse;[1.Q.6.SDSA];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours sans nuitée avec un geste complémentaire  d'anesthésie;[1.Q.6.SSNA];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Chaînage - codes retour;[1.Q.7.CHCR];9;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Synthèse de la procédure;[1.Q.7.CHSP];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Analyse des données déjà envoyées;[1.Q.7.DDE];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Analyse mère-enfant;[1.Q.8.CME];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Analyse des séjours d'accouchement (hors IMG);[1.Q.8.SACC];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Analyse des séjours d'enfants nés vivants;[1.Q.8.SENV];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Analyse des interruptions de grossesse;[1.Q.8.SIG];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Analyse des séjours de mort-nés;[1.Q.8.SMN];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Prélèvements d'organes des séjours non valorisés par l'AM;[1.Q.10.PONV];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Comparaison des prélèvements d'organes FICHCOMP et GENRSA;[1.Q.11.POFG];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séances en dehors de la CM 28;[1.Q.12.SHCM28];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:03";="020000048";Nombre de séjours avec un nombre de médicaments ou de dispositifs médicaux atypique;[1.Q.13.DMIMAT];0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Synthèse des erreurs de groupage;[1.Q.1.EG];1652;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Pourcentage de séjours en erreur;[1.Q.1.NSE];170;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Répartition des différences de groupage;[1.Q.1.RDG];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Analyse des séjours non programmés hors périmètre;[1.Q.2.ADNP];6;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec utilisation du mode d'entrée 8/5 et absence service urgences;[1.Q.2.MEURG];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec mutation et absence d'unité correspondante;[1.Q.2.MSU];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Codes géographiques erronés ou imprécis;[1.Q.3.CGI];90;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec DP incohérent avec un acte de prise en charge de cancérologie;[1.Q.5.DPCAN];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un code imprécis en DP;[1.Q.5.DPI];36;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un acte requérent un code Z en diagnostic principal et ayant pourtant un code non Z en diagnostic principal;[1.Q.5.DPNZ];126;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un code Z en DP pour une affection chronique et sans DR;[1.Q.5.DPZAC];144;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un code Z en DP et un mode de sortie décès;[1.Q.5.DPZDC];2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un code Z en DP et une durée de séjour > 15 jours;[1.Q.5.DPZSL];35;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un code d'affection aigüe en DR;[1.Q.5.DRAA];20;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un DR pour un DP non Z;[1.Q.5.DRDPNZ];4;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un GHM de brûlure sans cause en DAS;[1.Q.5.GBSDA];55;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec une incompatibilité âge / diagnostic;[1.Q.5.IAD];26;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours de la racine 23C02 avec incompatibilité DP/acte;[1.Q.5.IDA23C02];11;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec une incompatibilité sexe / diagnostic;[1.Q.5.ISD];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un DP surveillance et traitement de tumeurs et un DR non renseigné ou différent de cancer;[1.Q.5.KIDPDR];6;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours sans nuitée avec un acte atypique pour un séjour sans nuitée;[1.Q.6.AASSN];27;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un acte sur brûlure et absence de code diagnostic de brûlure;[1.Q.6.ABSD];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec actes chirurgicaux en doublons;[1.Q.6.ACD];7;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un codage imprécis d'une complication après un acte à visée diagnostique ou thérapeutique;[1.Q.6.CCIA];26;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec diagnostic principal requérant un acte et sans acte;[1.Q.6.DPSA];43;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours dans un GHM médical avec un DP chirurgical;[1.Q.6.GMDPC];114;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de RSA de séances de dialyse sans acte de dialyse;[1.Q.6.SDSA];1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours sans nuitée avec un geste complémentaire  d'anesthésie;[1.Q.6.SSNA];2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Chaînage - codes retour;[1.Q.7.CHCR];565;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Synthèse de la procédure;[1.Q.7.CHSP];26;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Analyse des données déjà envoyées;[1.Q.7.DDE];815;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Analyse mère-enfant;[1.Q.8.CME];30;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Analyse des séjours d'accouchement (hors IMG);[1.Q.8.SACC];16;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Analyse des séjours d'enfants nés vivants;[1.Q.8.SENV];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Analyse des interruptions de grossesse;[1.Q.8.SIG];3;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Analyse des séjours de mort-nés;[1.Q.8.SMN];19;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Prélèvements d'organes des séjours non valorisés par l'AM;[1.Q.10.PONV];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Comparaison des prélèvements d'organes FICHCOMP et GENRSA;[1.Q.11.POFG];6;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séances en dehors de la CM 28;[1.Q.12.SHCM28];0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:08";="590782215";Nombre de séjours avec un nombre de médicaments ou de dispositifs médicaux atypique;[1.Q.13.DMIMAT];40;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Synthèse des erreurs de groupage;[1.Q.1.EG];1054;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Pourcentage de séjours en erreur;[1.Q.1.NSE];47;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Répartition des différences de groupage;[1.Q.1.RDG];291;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Analyse des séjours non programmés hors périmètre;[1.Q.2.ADNP];3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec utilisation du mode d'entrée 8/5 et absence service urgences;[1.Q.2.MEURG];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec mutation et absence d'unité correspondante;[1.Q.2.MSU];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Codes géographiques erronés ou imprécis;[1.Q.3.CGI];11;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec DP incohérent avec un acte de prise en charge de cancérologie;[1.Q.5.DPCAN];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un code imprécis en DP;[1.Q.5.DPI];108;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un acte requérent un code Z en diagnostic principal et ayant pourtant un code non Z en diagnostic principal;[1.Q.5.DPNZ];28;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un code Z en DP pour une affection chronique et sans DR;[1.Q.5.DPZAC];3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un code Z en DP et un mode de sortie décès;[1.Q.5.DPZDC];6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un code Z en DP et une durée de séjour > 15 jours;[1.Q.5.DPZSL];18;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un code d'affection aigüe en DR;[1.Q.5.DRAA];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un DR pour un DP non Z;[1.Q.5.DRDPNZ];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un GHM de brûlure sans cause en DAS;[1.Q.5.GBSDA];6;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec une incompatibilité âge / diagnostic;[1.Q.5.IAD];4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours de la racine 23C02 avec incompatibilité DP/acte;[1.Q.5.IDA23C02];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec une incompatibilité sexe / diagnostic;[1.Q.5.ISD];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un DP surveillance et traitement de tumeurs et un DR non renseigné ou différent de cancer;[1.Q.5.KIDPDR];1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours sans nuitée avec un acte atypique pour un séjour sans nuitée;[1.Q.6.AASSN];33;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un acte sur brûlure et absence de code diagnostic de brûlure;[1.Q.6.ABSD];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec actes chirurgicaux en doublons;[1.Q.6.ACD];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un codage imprécis d'une complication après un acte à visée diagnostique ou thérapeutique;[1.Q.6.CCIA];5;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec diagnostic principal requérant un acte et sans acte;[1.Q.6.DPSA];88;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours dans un GHM médical avec un DP chirurgical;[1.Q.6.GMDPC];92;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de RSA de séances de dialyse sans acte de dialyse;[1.Q.6.SDSA];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours sans nuitée avec un geste complémentaire  d'anesthésie;[1.Q.6.SSNA];395;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Chaînage - codes retour;[1.Q.7.CHCR];615;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Synthèse de la procédure;[1.Q.7.CHSP];17;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Analyse des données déjà envoyées;[1.Q.7.DDE];308;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Analyse mère-enfant;[1.Q.8.CME];42;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Analyse des séjours d'accouchement (hors IMG);[1.Q.8.SACC];14;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Analyse des séjours d'enfants nés vivants;[1.Q.8.SENV];3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Analyse des interruptions de grossesse;[1.Q.8.SIG];1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Analyse des séjours de mort-nés;[1.Q.8.SMN];20;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Prélèvements d'organes des séjours non valorisés par l'AM;[1.Q.10.PONV];1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Comparaison des prélèvements d'organes FICHCOMP et GENRSA;[1.Q.11.POFG];0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séances en dehors de la CM 28;[1.Q.12.SHCM28];3;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:41";="620100685";Nombre de séjours avec un nombre de médicaments ou de dispositifs médicaux atypique;[1.Q.13.DMIMAT];48;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Synthèse des erreurs de groupage;[1.Q.1.EG];182;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Pourcentage de séjours en erreur;[1.Q.1.NSE];129;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Répartition des différences de groupage;[1.Q.1.RDG];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Analyse des séjours non programmés hors périmètre;[1.Q.2.ADNP];3;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec utilisation du mode d'entrée 8/5 et absence service urgences;[1.Q.2.MEURG];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec mutation et absence d'unité correspondante;[1.Q.2.MSU];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Codes géographiques erronés ou imprécis;[1.Q.3.CGI];6;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec DP incohérent avec un acte de prise en charge de cancérologie;[1.Q.5.DPCAN];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un code imprécis en DP;[1.Q.5.DPI];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un acte requérent un code Z en diagnostic principal et ayant pourtant un code non Z en diagnostic principal;[1.Q.5.DPNZ];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un code Z en DP pour une affection chronique et sans DR;[1.Q.5.DPZAC];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un code Z en DP et un mode de sortie décès;[1.Q.5.DPZDC];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un code Z en DP et une durée de séjour > 15 jours;[1.Q.5.DPZSL];5;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un code d'affection aigüe en DR;[1.Q.5.DRAA];2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un DR pour un DP non Z;[1.Q.5.DRDPNZ];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un GHM de brûlure sans cause en DAS;[1.Q.5.GBSDA];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec une incompatibilité âge / diagnostic;[1.Q.5.IAD];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours de la racine 23C02 avec incompatibilité DP/acte;[1.Q.5.IDA23C02];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec une incompatibilité sexe / diagnostic;[1.Q.5.ISD];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un DP surveillance et traitement de tumeurs et un DR non renseigné ou différent de cancer;[1.Q.5.KIDPDR];1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours sans nuitée avec un acte atypique pour un séjour sans nuitée;[1.Q.6.AASSN];1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un acte sur brûlure et absence de code diagnostic de brûlure;[1.Q.6.ABSD];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec actes chirurgicaux en doublons;[1.Q.6.ACD];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec un codage imprécis d'une complication après un acte à visée diagnostique ou thérapeutique;[1.Q.6.CCIA];1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours avec diagnostic principal requérant un acte et sans acte;[1.Q.6.DPSA];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours dans un GHM médical avec un DP chirurgical;[1.Q.6.GMDPC];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de RSA de séances de dialyse sans acte de dialyse;[1.Q.6.SDSA];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séjours sans nuitée avec un geste complémentaire  d'anesthésie;[1.Q.6.SSNA];2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Chaînage - codes retour;[1.Q.7.CHCR];1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Synthèse de la procédure;[1.Q.7.CHSP];2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Analyse des données déjà envoyées;[1.Q.7.DDE];7;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Analyse mère-enfant;[1.Q.8.CME];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Analyse des séjours d'accouchement (hors IMG);[1.Q.8.SACC];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Analyse des séjours d'enfants nés vivants;[1.Q.8.SENV];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Analyse des interruptions de grossesse;[1.Q.8.SIG];1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Analyse des séjours de mort-nés;[1.Q.8.SMN];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Prélèvements d'organes des séjours non valorisés par l'AM;[1.Q.10.PONV];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Comparaison des prélèvements d'organes FICHCOMP et GENRSA;[1.Q.11.POFG];0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:17";="800000069";Nombre de séances en dehors de la CM 28;[1.Q.12.SHCM28];4;2023.7;X800000069;31AUG23;18:53:23
