"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;nb;nb1;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;7;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours FJ n'est pas applicable et montant FJ différent de 0;125;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours où FJ et DS non compatibles;60;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:28";="800000085";Séjours sans anomalies;1236;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours valorisés;127305;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours non controlés dans ce tableau (*);3980;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours avec pb de codage des variables non bloquantes;1605;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours taux de remb différent de 100 et montant TM égal à 0;1124;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours taux de remb égal à 100 et montant TM différent de 0;28;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;1011;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours FJ n'est pas applicable et montant FJ différent de 0;2844;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours où FJ et DS non compatibles;7726;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);41;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Autres séjours avec exo Tm=2 et Tx remb=100% (***);18;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:01";="590780193";Séjours sans anomalies;110921;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours valorisés;8904;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours non controlés dans ce tableau (*);314;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours taux de remb différent de 100 et montant TM égal à 0;493;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;1;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours FJ n'est pas applicable et montant FJ différent de 0;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours où FJ et DS non compatibles;1;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:10";="020004404";Séjours sans anomalies;8093;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours valorisés;18135;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours non controlés dans ce tableau (*);331;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours taux de remb différent de 100 et montant TM égal à 0;852;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;11;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours FJ n'est pas applicable et montant FJ différent de 0;130;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours où FJ et DS non compatibles;0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:26";="590781605";Séjours sans anomalies;16811;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours valorisés;135;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours non controlés dans ce tableau (*);1;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours taux de remb égal à 100 et montant TM différent de 0;1;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours FJ n'est pas applicable et montant FJ différent de 0;48;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours où FJ et DS non compatibles;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:41";="590781811";Séjours sans anomalies;85;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours valorisés;2979;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours non controlés dans ce tableau (*);135;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours taux de remb différent de 100 et montant TM égal à 0;73;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;2;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours FJ n'est pas applicable et montant FJ différent de 0;195;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours où FJ et DS non compatibles;9;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:25";="800000093";Séjours sans anomalies;2564;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours valorisés;34386;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours non controlés dans ce tableau (*);8206;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours taux de remb différent de 100 et montant TM égal à 0;614;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;15;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours FJ n'est pas applicable et montant FJ différent de 0;188;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours où FJ et DS non compatibles;2;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:49";="600100713";Séjours sans anomalies;25360;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours valorisés;396;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours non controlés dans ce tableau (*);0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours taux de remb différent de 100 et montant TM égal à 0;2;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours FJ n'est pas applicable et montant FJ différent de 0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours où FJ et DS non compatibles;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:00:06";="020000048";Séjours sans anomalies;393;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours valorisés;67276;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours non controlés dans ce tableau (*);2094;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours avec pb de codage des variables non bloquantes;1760;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours taux de remb différent de 100 et montant TM égal à 0;1167;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours taux de remb égal à 100 et montant TM différent de 0;26;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;979;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours FJ n'est pas applicable et montant FJ différent de 0;165;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours où FJ et DS non compatibles;23;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);2;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Autres séjours avec exo Tm=2 et Tx remb=100% (***);45;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:14";="590782215";Séjours sans anomalies;63122;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours valorisés;38766;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours non controlés dans ce tableau (*);3321;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours taux de remb différent de 100 et montant TM égal à 0;420;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;16;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours FJ n'est pas applicable et montant FJ différent de 0;12;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours où FJ et DS non compatibles;8;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Autres séjours avec exo Tm=2 et Tx remb=100% (***);8;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:47";="620100685";Séjours sans anomalies;34981;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours valorisés;3330;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours non controlés dans ce tableau (*);436;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours taux de remb différent de 100 et montant TM égal à 0;1;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;3;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours FJ n'est pas applicable et montant FJ différent de 0;200;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours où FJ et DS non compatibles;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours où mnt BR différent de mnt AM+mnt TM;11;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:20";="800000069";Séjours sans anomalies;2678;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours valorisés;223;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours non controlés dans ce tableau (*);0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours taux de remb différent de 100 et montant TM égal à 0;1;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours FJ n'est pas applicable et montant FJ différent de 0;7;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours où FJ et DS non compatibles;3;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours sans anomalies;212;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours valorisés;20445;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours non controlés dans ce tableau (*);1023;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours taux de remb différent de 100 et montant TM égal à 0;10;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours taux de remb égal à 100 et montant TM différent de 0;2;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;11;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours FJ n'est pas applicable et montant FJ différent de 0;25;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours où FJ et DS non compatibles;241;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours où mnt BR différent de mnt AM+mnt TM;430;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Autres séjours avec exo Tm=2 et Tx remb=100% (***);6;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:30";="600100721";Séjours sans anomalies;18716;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours valorisés;27643;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours non controlés dans ce tableau (*);1306;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours taux de remb différent de 100 et montant TM égal à 0;6007;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;92;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours FJ n'est pas applicable et montant FJ différent de 0;38;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours où FJ et DS non compatibles;5;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:27";="620100057";Séjours sans anomalies;20194;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours valorisés;31410;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours non controlés dans ce tableau (*);1614;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X600101984;01SEP23;12:20:52
