"champ";"statut";"annee";"periode";"date du resultat";"ipe";gdreg;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";91 Mutuelle Générale de l'Education Nationale (MGEN);2466;3.5710665412;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";93 Mutuelle Générale de la Police (MGP);56;0.0810947795;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";99 Autres mutuelles;931;1.3482007096;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:32";="590782215";XX;754;1.0918832814;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";01 Régime général;34252;85.229421718;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";02 Régime agricole;664;1.6522344979;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";04 SNCF;219;0.5449387877;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";05 RATP;1;0.002488305;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";06 Etablissement National des Invalides de la Marine (ENIM);2;0.0049766099;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";07 Mineurs et assimilés;2814;7.0020901762;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";08 Militaires de carrière;142;0.3533393053;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";10 Clercs et employés de notaire;18;0.0447894894;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";15 Caisses Autonomes de Sécurité Sociale du Sénat;1;0.002488305;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";17 Caisse des Français de l'étranger;1;0.002488305;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";90 Caisse d'Assurance Maladie des cultes;12;0.0298596596;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";91 Mutuelle Générale de l'Education Nationale (MGEN);1109;2.759530208;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";93 Mutuelle Générale de la Police (MGP);28;0.0696725391;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";99 Autres mutuelles;379;0.9430675824;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:13";="620100685";XX;546;1.3586145118;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";01 Régime général;2765;81.950207469;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";02 Régime agricole;440;13.040901008;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";04 SNCF;26;0.7705986959;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";08 Militaires de carrière;19;0.5631298162;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";10 Clercs et employés de notaire;6;0.1778304683;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";90 Caisse d'Assurance Maladie des cultes;1;0.0296384114;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";91 Mutuelle Générale de l'Education Nationale (MGEN);104;3.0823947836;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";93 Mutuelle Générale de la Police (MGP);1;0.0296384114;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:37";="800000069";99 Autres mutuelles;12;0.3556609366;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:33";="020000071";01 Régime général;170;75.221238938;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:33";="020000071";02 Régime agricole;40;17.699115044;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:33";="020000071";04 SNCF;3;1.3274336283;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:33";="020000071";08 Militaires de carrière;2;0.8849557522;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:33";="020000071";91 Mutuelle Générale de l'Education Nationale (MGEN);8;3.5398230088;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:33";="020000071";99 Autres mutuelles;1;0.4424778761;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:33";="020000071";XX;2;0.8849557522;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";01 Régime général;18794;89.979413032;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";02 Régime agricole;896;4.289749605;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";04 SNCF;131;0.6271843731;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";05 RATP;25;0.1196916742;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";07 Mineurs et assimilés;3;0.0143630009;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";08 Militaires de carrière;98;0.469191363;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";10 Clercs et employés de notaire;20;0.0957533394;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";14 Assemblée Nationale;1;0.004787667;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";17 Caisse des Français de l'étranger;5;0.0239383348;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";90 Caisse d'Assurance Maladie des cultes;12;0.0574520036;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";91 Mutuelle Générale de l'Education Nationale (MGEN);708;3.3896682147;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";93 Mutuelle Générale de la Police (MGP);36;0.1723560109;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";99 Autres mutuelles;115;0.5505817015;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:31";="600100721";XX;43;0.2058696797;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";01 Régime général;23426;77.356932933;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";02 Régime agricole;2190;7.2317802067;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";04 SNCF;277;0.9147046198;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";05 RATP;1;0.0033021827;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";06 Etablissement National des Invalides de la Marine (ENIM);4;0.013208731;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";07 Mineurs et assimilés;238;0.7859194928;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";08 Militaires de carrière;147;0.4854208632;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";10 Clercs et employés de notaire;164;0.5415579698;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";14 Assemblée Nationale;1;0.0033021827;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";15 Caisses Autonomes de Sécurité Sociale du Sénat;1;0.0033021827;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";17 Caisse des Français de l'étranger;2;0.0066043655;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";90 Caisse d'Assurance Maladie des cultes;4;0.013208731;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";91 Mutuelle Générale de l'Education Nationale (MGEN);1410;4.6560776673;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";93 Mutuelle Générale de la Police (MGP);25;0.0825545686;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";99 Autres mutuelles;307;1.013770102;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:02";="620100057";XX;2086;6.8883532015;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";01 Régime général;29855;92.04279196;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";02 Régime agricole;690;2.1272660007;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";04 SNCF;231;0.7121716611;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";05 RATP;65;0.2003946233;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";06 Etablissement National des Invalides de la Marine (ENIM);1;0.0030829942;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";07 Mineurs et assimilés;3;0.0092489826;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";08 Militaires de carrière;201;0.619681835;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";10 Clercs et employés de notaire;20;0.0616598841;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";90 Caisse d'Assurance Maladie des cultes;4;0.0123319768;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";91 Mutuelle Générale de l'Education Nationale (MGEN);1046;3.2248119374;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";93 Mutuelle Générale de la Police (MGP);36;0.1109877913;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";99 Autres mutuelles;129;0.3977062523;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:13";="600101984";XX;155;0.4778641016;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";01 Régime général;13780;87.44764564;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";02 Régime agricole;1157;7.3423023226;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";04 SNCF;107;0.6790201802;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";05 RATP;12;0.0761517959;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";06 Etablissement National des Invalides de la Marine (ENIM);15;0.0951897449;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";07 Mineurs et assimilés;5;0.031729915;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";08 Militaires de carrière;62;0.3934509456;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";10 Clercs et employés de notaire;37;0.2348013707;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";14 Assemblée Nationale;1;0.006345983;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";90 Caisse d'Assurance Maladie des cultes;2;0.012691966;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";91 Mutuelle Générale de l'Education Nationale (MGEN);453;2.8747302957;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";93 Mutuelle Générale de la Police (MGP);10;0.0634598299;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";99 Autres mutuelles;80;0.5076786394;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:43";="800000028";XX;37;0.2348013707;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";01 Régime général;23579;85.573782391;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";02 Régime agricole;315;1.1432096973;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";04 SNCF;254;0.9218262321;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";05 RATP;1;0.0036292371;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";07 Mineurs et assimilés;1841;6.6814255643;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";08 Militaires de carrière;171;0.62059955;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";10 Clercs et employés de notaire;34;0.1233940626;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";14 Assemblée Nationale;1;0.0036292371;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";90 Caisse d'Assurance Maladie des cultes;1;0.0036292371;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";91 Mutuelle Générale de l'Education Nationale (MGEN);672;2.4388473543;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";93 Mutuelle Générale de la Police (MGP);19;0.0689555056;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";99 Autres mutuelles;439;1.593235102;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:31";="590783239";XX;227;0.8238368295;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";01 Régime général;4120;88.203810747;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";02 Régime agricole;80;1.7126953543;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";04 SNCF;35;0.7493042175;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";07 Mineurs et assimilés;79;1.6912866624;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";08 Militaires de carrière;26;0.5566259902;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";10 Clercs et employés de notaire;3;0.0642260758;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";90 Caisse d'Assurance Maladie des cultes;8;0.1712695354;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";91 Mutuelle Générale de l'Education Nationale (MGEN);168;3.5966602441;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";93 Mutuelle Générale de la Police (MGP);1;0.0214086919;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";94 Fédération fonctionnaire (SLI);1;0.0214086919;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";99 Autres mutuelles;96;2.0552344252;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:51";="590785374";XX;54;1.1560693642;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";01 Régime général;38146;84.59968951;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";02 Régime agricole;2802;6.2142381903;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";04 SNCF;690;1.5302727878;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";05 RATP;8;0.0177422932;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";07 Mineurs et assimilés;2;0.0044355733;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";08 Militaires de carrière;187;0.4147261033;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";10 Clercs et employés de notaire;22;0.0487913063;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";14 Assemblée Nationale;3;0.0066533599;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";15 Caisses Autonomes de Sécurité Sociale du Sénat;1;0.0022177866;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";90 Caisse d'Assurance Maladie des cultes;6;0.0133067199;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";91 Mutuelle Générale de l'Education Nationale (MGEN);1698;3.7658017299;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";93 Mutuelle Générale de la Police (MGP);18;0.0399201597;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";99 Autres mutuelles;492;1.0911510313;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:21";="020000063";XX;1015;2.2510534487;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";01 Régime général;42824;86.839437077;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";02 Régime agricole;1295;2.6260291195;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";04 SNCF;341;0.6914872044;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";06 Etablissement National des Invalides de la Marine (ENIM);40;0.0811128686;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";07 Mineurs et assimilés;154;0.3122845439;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";08 Militaires de carrière;233;0.4724824593;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";10 Clercs et employés de notaire;90;0.1825039543;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";17 Caisse des Français de l'étranger;10;0.0202782171;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";90 Caisse d'Assurance Maladie des cultes;71;0.1439753417;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";91 Mutuelle Générale de l'Education Nationale (MGEN);3189;6.4667234457;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";93 Mutuelle Générale de la Police (MGP);129;0.2615890011;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";99 Autres mutuelles;693;1.4052804477;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:55";="590000188";XX;245;0.4968163199;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";01 Régime général;10028;84.014745308;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";02 Régime agricole;643;5.3870643432;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";04 SNCF;64;0.5361930295;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";05 RATP;7;0.0586461126;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";06 Etablissement National des Invalides de la Marine (ENIM);67;0.5613270777;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";07 Mineurs et assimilés;43;0.3602546917;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";08 Militaires de carrière;63;0.5278150134;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";10 Clercs et employés de notaire;31;0.2597184987;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";91 Mutuelle Générale de l'Education Nationale (MGEN);508;4.2560321716;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";93 Mutuelle Générale de la Police (MGP);10;0.0837801609;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";99 Autres mutuelles;74;0.6199731903;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:11";="620103432";XX;398;3.3344504021;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";01 Régime général;11704;91.530460624;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";02 Régime agricole;414;3.2376632517;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";04 SNCF;66;0.516149214;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";05 RATP;1;0.0078204426;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";07 Mineurs et assimilés;8;0.0625635411;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";08 Militaires de carrière;33;0.258074607;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";10 Clercs et employés de notaire;27;0.2111519512;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";15 Caisses Autonomes de Sécurité Sociale du Sénat;1;0.0078204426;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";90 Caisse d'Assurance Maladie des cultes;15;0.1173066396;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";91 Mutuelle Générale de l'Education Nationale (MGEN);369;2.8857433331;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";93 Mutuelle Générale de la Police (MGP);20;0.1564088527;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";99 Autres mutuelles;71;0.5552514272;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:38";="590782637";XX;58;0.4535856729;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";01 Régime général;11759;88.553354921;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";02 Régime agricole;315;2.3721665788;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";04 SNCF;100;0.7530687552;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";05 RATP;1;0.0075306876;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";07 Mineurs et assimilés;9;0.067776188;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";08 Militaires de carrière;20;0.150613751;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";10 Clercs et employés de notaire;13;0.0978989382;2023.7;X590781803;05SEP23;12:09:07
