"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;acte2;nb_occur;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";ZZQN001 REMNO 6SÉQUENCES;0;ZZQN001;45;38;38;30.763157895;10.526315789;0;13.157894737;73.815789474;76.5;44.736842105;18.421052632;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;37;34;34;30.088235294;23.529411765;2.9411764706;29.411764706;71.147058824;71;67.647058824;35.294117647;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;41;34;34;30.911764706;11.764705882;2.9411764706;26.470588235;74.411764706;75.5;44.117647059;20.588235294;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;34;30;30;26.5;20;3.3333333333;20;74.166666667;77.5;40;23.333333333;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";FEHB001 PRÉLÈV. SANG ART. TRANSCUT.;0;FEHB001;30;29;29;13.965517241;31.034482759;3.4482758621;24.137931034;76.310344828;77;58.620689655;72.413793103;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";ZZQN002 RESTITUTION 3D DES IMAGES ACQUISES REMNO;0;ZZQN002;28;26;26;30.807692308;11.538461538;0;7.6923076923;74;76.5;42.307692308;11.538461538;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;271;25;25;31.12;76;0;56;65.56;67;64;52;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;26;22;22;39.818181818;68.181818182;0;40.909090909;64.818181818;65;50;36.363636364;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;22;21;21;29.714285714;80.952380952;0;52.380952381;67.142857143;67;61.904761905;47.619047619;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";NAQK015 RX BASSIN SELON 1INCIDENCE;0;NAQK015;20;20;20;20.7;5;0;5;80.65;83.5;60;25;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;23;17;17;37.235294118;52.941176471;5.8823529412;52.941176471;68.882352941;71;47.058823529;23.529411765;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;82;17;17;30.529411765;94.117647059;0;41.176470588;64.470588235;66;52.941176471;41.176470588;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;163;17;17;34.705882353;82.352941176;0;47.058823529;62.470588235;63;64.705882353;52.941176471;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";ZCQK002 RX ABD. SANS PRÉPA.;0;ZCQK002;18;16;16;24.3125;0;6.25;12.5;84.25;87.5;43.75;31.25;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";ACQJ002 IRM CRÂNE +INJECT IV;0;ACQJ002;14;14;14;31.285714286;14.285714286;0;7.1428571429;72.5;72;50;14.285714286;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";AAQP350 EEG 14 DÉRIV / > + ENREG AU - 20 MIN + NUMÉRIS PATIENT 6 ANS / >;0;AAQP350;16;14;14;25.571428571;7.1428571429;0;7.1428571429;75.785714286;76;50;28.571428571;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";GLLD012 VENTIL. CONTINUE AU MASQUE FACIAL PR SUPPLÉANCE VENTILATOIRE/24H;0;GLLD012;47;14;14;27.142857143;50;0;85.714285714;67.714285714;69;64.285714286;64.285714286;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";HEQE002 ENDOS. O.G.D;0;HEQE002;15;13;13;39.846153846;23.076923077;0;7.6923076923;69.461538462;76;46.153846154;15.384615385;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;104;12;12;33.5;100;0;33.333333333;60.5;62.5;66.666666667;41.666666667;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";NAQK071 RX BASSIN SELON 1 INCIDENCE + RX UNILAT HANCHE SELON 1/2 INCIDENCES;0;NAQK071;16;11;11;26.181818182;0;0;9.0909090909;84.909090909;86;36.363636364;9.0909090909;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";Actes avec < 10 séjours;1;tt;772;389;389;34.334190231;31.619537275;0.7712082262;25.449871465;70.355044547;71;48.071979434;22.879177378;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:54";="590783239";Autres;2;ttt;45;30;30;34.733333333;23.333333333;0;30;69.7;71;53.333333333;23.333333333;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";ZBQK002 RX THOR.;0;ZBQK002;25;25;25;7.72;0;0;0;65.92;68;44;36;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;9;9;9;6.7777777778;0;0;0;67.444444444;69;55.555555556;55.555555556;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;5;5;5;14;0;0;0;53.8;60;40;60;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";EBQH004 SCAN. DES VSSX CERV.CÉPH;0;EBQH004;2;2;2;17.5;0;0;0;67;67;50;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";GLQP005 SPO2 PDT AU MOINS 6H;0;GLQP005;3;2;2;5.5;0;0;0;76.5;76.5;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";EBQJ001 ANGIOIRM CERV.CÉPH;0;EBQJ001;1;1;1;8;0;0;0;59;59;100;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;1;1;1;4;0;0;0;60;60;100;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";EQQP003 DISTANCE MARCHE/6MN +SPO2;0;EQQP003;1;1;1;0;0;0;0;78;78;100;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";GGJB002 ÉVAC. 1ÉPANCHEMENT CAV. PLEURALE TRANSCUT. SANS GUID;0;GGJB002;1;1;1;1;0;0;0;21;21;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:10";="590785374";GLQP002 MESURE EFR PLÉTHYSMO.;0;GLQP002;1;1;1;0;0;0;0;78;78;100;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZZQP004 RESTITUTION 3D DES IMAGES ACQUISES SCAN.;0;ZZQP004;225;146;146;17.589041096;12.328767123;8.904109589;6.1643835616;73.171232877;75;50;20.547945205;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZBQK002 RX THOR.;0;ZBQK002;251;145;145;16.44137931;14.482758621;6.8965517241;7.5862068966;71.556296646;75;55.862068966;28.965517241;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;204;64;64;16.34375;12.5;18.75;4.6875;67.40625;71;59.375;21.875;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;70;59;59;22.796610169;18.644067797;8.4745762712;8.4745762712;71.644067797;74;50.847457627;15.254237288;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ACQK001 SCAN. CRÂNE;0;ACQK001;73;55;55;18.872727273;5.4545454545;16.363636364;1.8181818182;76.472727273;76;45.454545455;18.181818182;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;52;47;47;16.531914894;14.893617021;2.1276595745;14.893617021;62.978723404;67;61.70212766;42.553191489;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;43;40;40;17.3;20;2.5;12.5;69.5;73.5;57.5;37.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;88;36;36;26.722222222;16.666666667;5.5555555556;11.111111111;71.944444444;74;50;25;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZZQN002 RESTITUTION 3D DES IMAGES ACQUISES REMNO;0;ZZQN002;29;29;29;26.103448276;6.8965517241;44.827586207;3.4482758621;71.896551724;73;58.620689655;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;194;28;28;21.5;42.857142857;7.1428571429;21.428571429;68.035714286;69;64.285714286;60.714285714;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;22;21;21;31.523809524;19.047619048;47.619047619;14.285714286;69.285714286;71;42.857142857;9.5238095238;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";DEQP005 ECG SUR AU MOINS 2DÉRIV. +ENREG. CONTINU PDT AU MOINS/24H;0;DEQP005;126;20;20;10.5;0;65;0;73.75;76;55;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ACQJ002 IRM CRÂNE +INJECT IV;0;ACQJ002;18;18;18;26.555555556;0;38.888888889;0;71.722222222;71.5;61.111111111;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZZQX162 EXAM HISTOPATHOLOGIQUE BIOPSIE 1 STRUCT ANAT;0;ZZQX162;19;17;17;23.823529412;11.764705882;5.8823529412;0;66.705882353;68;64.705882353;11.764705882;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";HEQE002 ENDOS. O.G.D;0;HEQE002;20;17;17;24.764705882;11.764705882;5.8823529412;11.764705882;68.117647059;71;64.705882353;23.529411765;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;20;16;16;33.75;37.5;18.75;18.75;65.5625;70.5;37.5;18.75;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;132;15;15;29.4;93.333333333;0;46.666666667;64.4;69;60;60;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZZQM004 ÉCHO AU LIT;0;ZZQM004;16;14;14;31.857142857;21.428571429;21.428571429;7.1428571429;68.571428571;70.5;57.142857143;14.285714286;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZZQX116 CYTO CULOT CEL 1/PLUS PRÉLV NON DIF LIQ+/-PROD PONCT STRUCT ANAT+PARAF;0;ZZQX116;19;14;14;25.285714286;14.285714286;0;14.285714286;69.214285714;69;85.714285714;7.1428571429;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;174;13;13;34.846153846;92.307692308;0;46.153846154;59.307692308;59;69.230769231;69.230769231;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZBQH001 SCAN. THOR. +INJECT IV;0;ZBQH001;13;12;12;13.5;16.666666667;8.3333333333;16.666666667;71.25;74.5;50;33.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ACQN001 IRM CRÂNE SANS INJ. IV PROD. CONTRASTE;0;ACQN001;11;11;11;25.363636364;18.181818182;54.545454545;9.0909090909;72.181818182;74;54.545454545;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";GEQE004 FIBRO BR. +LBA;0;GEQE004;12;11;11;16.454545455;0;0;0;67.909090909;67;81.818181818;9.0909090909;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";NAQK071 RX BASSIN SELON 1 INCIDENCE + RX UNILAT HANCHE SELON 1/2 INCIDENCES;0;NAQK071;13;11;11;34.090909091;18.181818182;0;18.181818182;73.909090909;73;45.454545455;9.0909090909;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;109;11;11;37.727272727;90.909090909;0;36.363636364;69.909090909;74;63.636363636;36.363636364;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;10;10;10;35.9;20;20;10;74.7;73.5;50;10;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";JVJF002 HÉMODIALYSE H.FILTR DISCONT. PR IRA/24H;0;JVJF002;10;10;10;1;0;0;0;79;79;100;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZCQK005 SCAN. ABD/PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK005;10;10;10;33.4;40;0;30;73.5;73;60;30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;11;10;10;24.9;20;10;20;74.5;75;40;10;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;71;10;10;39.2;90;0;60;59;63.5;80;70;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";Actes avec < 10 séjours;1;tt;575;359;359;27.111420613;22.284122563;8.635097493;12.256267409;67.45139085;71;60.724233983;7.7994428969;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:52";="020000063";Autres;2;ttt;90;10;10;31.8;100;0;40;66.5;71;60;40;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZZQP004 RESTITUTION 3D DES IMAGES ACQUISES SCAN.;0;ZZQP004;12;6;6;16.833333333;0;0;83.333333333;72.333333333;72.5;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZZQK002 RX AU LIT SELON 1/2INCIDENCES;0;ZZQK002;19;6;6;16.5;0;0;100;69.666666667;71.5;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;5;5;5;20.6;0;0;80;69.4;69;40;20;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";JDLD001 POSE 1SONDE UR.VÉSIC;0;JDLD001;5;5;5;10.8;0;0;60;67.6;71;40;20;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZZQH033 SCAN. 3 TERRIT ANAT / PLUS + INJECT PROD CONTRAST;0;ZZQH033;5;4;4;18;0;0;100;73.5;75.5;75;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;8;4;4;18.25;0;0;100;68;68.5;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";DEQP004 SCOPE/TÉLÉECG CONTINU/24H;0;DEQP004;11;4;4;18.25;0;0;100;68;68.5;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;13;4;4;10.5;0;0;50;59.75;58;50;25;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;23;4;4;12;0;0;50;57;55.5;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";HPFA004 RÉSEC. GD OMENTUM LAPARO;0;HPFA004;3;3;3;18.333333333;0;0;100;65;63;66.666666667;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;4;3;3;22.666666667;0;0;100;66;63;33.333333333;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZCQK002 RX ABD. SANS PRÉPA.;0;ZCQK002;4;3;3;11.333333333;0;0;33.333333333;60.333333333;64;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;5;3;3;21.333333333;0;0;100;72.333333333;74;66.666666667;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;6;3;3;22.333333333;0;0;66.666666667;67.666666667;69;33.333333333;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ANMP001 M.E.P +SURV. 1ANALGÉSIE CONTRÔLÉE PATIENT;0;ANMP001;2;2;2;21.5;0;0;100;68.5;68.5;100;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;2;2;2;11.5;0;0;0;50;50;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;2;2;2;13;0;0;100;77;77;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";HPFA003 EXÉRÈSE LÉS. 1REPLI PÉRIT. SANS RÉSEC. INTEST. LAPARO;0;HPFA003;2;2;2;23.5;0;0;100;59;59;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";HPMA001 ÉPIPLOPLASTIE GDE COURBURE +PÉDICULISATION GASTR.ÉPIPL PDT 1ITV LAPARO;0;HPMA001;2;2;2;19.5;0;0;100;74.5;74.5;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";JAQM003 ÉCHO RÉNALE;0;JAQM003;2;2;2;6.5;0;0;50;63;63;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZBQK002 RX THOR.;0;ZBQK002;2;2;2;19;0;0;50;64.5;64.5;50;50;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZZQX027 ICC OU IHC PRÉLÈV CELL OU TISSUL FIXÉ +3 À 5AC SANS QUANT SIGNAL;0;ZZQX027;2;2;2;13;0;0;100;73;73;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZZQX034 ICC OU IHC PRÉLÈV CELL OU TISSUL FIXÉ +6 À 9AC SANS QUANT SIGNAL;0;ZZQX034;2;2;2;18;0;0;50;64;64;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZZQX128 CYTO ÉTALEMENT 1 PRÉLÈV/PLUS. PRÉLÈV NON DIFF LIQUIDE STRUCT ANAT;0;ZZQX128;2;2;2;13;0;0;100;73;73;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;4;2;2;21.5;0;0;100;68.5;68.5;100;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;6;2;2;29.5;0;0;100;71.5;71.5;50;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";HJFA019 AMPUT. RECTUM COELIO/LAPARO +PRÉPA. COELIO. +AB PÉRINÉ;0;HJFA019;1;1;1;18;0;0;100;69;69;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZCQD001 EXAM. CLINIQUE PELVIS +PÉRINÉE FÉMININS +AG;0;ZCQD001;1;1;1;18;0;0;100;69;69;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZCQM005 ÉCHO ABD. +ÉCHO PELVIS;0;ZCQM005;1;1;1;21;0;0;0;61;61;0;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";ZZHJ007 PCT 1ORG. SUPERF. SUR 1CIBLE TRANSCUT. +GUID ÉCHO;0;ZZHJ007;1;1;1;15;0;0;0;48;48;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:20";="590000188";Actes avec < 10 séjours;1;tt;50;43;43;13.674418605;0;0;58.139534884;64.813953488;63;30.23255814;2.3255813953;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:31";="620103432";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;120;115;115;9.3217391304;4.347826087;0;1.7391304348;77.00405003;83;53.043478261;21.739130435;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:31";="620103432";ZBQK002 RX THOR.;0;ZBQK002;128;106;106;10.943396226;9.4339622642;0;0;76.425794779;82.5;55.660377358;31.132075472;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:31";="620103432";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;138;77;77;9.974025974;11.688311688;0;1.2987012987;70.510087173;72;59.74025974;41.558441558;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:31";="620103432";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;46;44;44;12.704545455;20.454545455;0;0;73.318181818;75;63.636363636;59.090909091;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:31";="620103432";DZQM006 DOPPLER COEUR +DES VSSX INTRATHOR.;0;DZQM006;42;38;38;14.263157895;7.8947368421;0;0;78.447368421;85;50;15.789473684;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:31";="620103432";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;66;37;37;9.1891891892;18.918918919;0;2.7027027027;75.594594595;81;59.459459459;54.054054054;2023.7;X620103432;04SEP23;15:53:55
