"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;acte2;nb_occur;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;27;21;21;22.952380952;100;85.714285714;28.571428571;59.952380952;61;66.666666667;33.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;42;21;21;32.714285714;100;76.19047619;38.095238095;57.983561644;61;57.142857143;9.5238095238;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";JVJF002 HÉMODIALYSE H.FILTR DISCONT. PR IRA/24H;0;JVJF002;148;21;21;41.619047619;100;61.904761905;28.571428571;57.80952381;61;47.619047619;9.5238095238;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GLLD006 VENTIL. SPONTANÉE SUR SONDE INTUB. PDT SEVRAGE 1VENTIL/24H;0;GLLD006;78;20;20;41.1;100;65;45;62.6;63.5;30;10;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;23;18;18;38.944444444;100;94.444444444;11.111111111;58.277777778;60;66.666666667;16.666666667;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";AAQP011 EEG 8 DÉRIV / > + ENREG AU - 20 MIN AU LIT DU MALADE;0;AAQP011;30;17;17;26.294117647;100;76.470588235;17.647058824;50.941176471;59;41.176470588;11.764705882;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";JVJF005 HÉMODIALYSE H.FILTR CONT. PR IRA/24H;0;JVJF005;98;16;16;39.4375;100;56.25;31.25;58;61;31.25;18.75;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZZQH033 SCAN. 3 TERRIT ANAT / PLUS + INJECT PROD CONTRAST;0;ZZQH033;26;15;15;50.133333333;100;40;53.333333333;59.266666667;61;66.666666667;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";GLLD012 VENTIL. CONTINUE AU MASQUE FACIAL PR SUPPLÉANCE VENTILATOIRE/24H;0;GLLD012;32;15;15;26.8;100;40;33.333333333;47.579726027;61;53.333333333;13.333333333;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ZZQX188 ANAPATH EXÉRÈSE MONOBLOC OU EN FRAGMT NON DIFF 1 STRUCT ANAT;0;ZZQX188;21;14;14;37.428571429;100;35.714285714;42.857142857;54.144227006;59.5;35.714285714;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";ACQJ002 IRM CRÂNE +INJECT IV;0;ACQJ002;16;13;13;40.769230769;100;76.923076923;15.384615385;52.867650158;56;76.923076923;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";Actes avec < 10 séjours;1;tt;1225;676;676;50.939349112;100;48.668639053;28.550295858;51.386001459;61;49.704142012;4.8816568047;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:27";="590780193";Autres;2;ttt;207;91;91;36.362637363;100;70.32967033;26.373626374;57.824175824;61;61.538461538;14.285714286;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;148;20;20;47;100;5;40;68.4;71;65;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;381;20;20;46.4;100;5;45;69.15;71;65;15;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZBQK002 RX THOR.;0;ZBQK002;245;19;19;50.526315789;100;5.2631578947;42.105263158;71.263157895;73;73.684210526;21.052631579;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;30;15;15;51.066666667;100;6.6666666667;46.666666667;65.866666667;68;80;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;17;12;12;53.916666667;100;8.3333333333;41.666666667;66.583333333;70.5;66.666666667;8.3333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;26;12;12;50.5;100;8.3333333333;50;66.416666667;70.5;50;16.666666667;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;220;11;11;49.818181818;100;0;36.363636364;65.727272727;70;63.636363636;9.0909090909;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;264;11;11;56.545454545;100;0;45.454545455;70.636363636;71;72.727272727;18.181818182;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ACQK001 SCAN. CRÂNE;0;ACQK001;19;10;10;55.9;100;0;50;69.4;70.5;70;10;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DEQP004 SCOPE/TÉLÉECG CONTINU/24H;0;DEQP004;71;10;10;58.9;100;10;60;63;65.5;70;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;14;9;9;59.333333333;100;0;44.444444444;69.444444444;70;66.666666667;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;77;9;9;59.888888889;100;11.111111111;44.444444444;64.444444444;70;55.555555556;22.222222222;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;135;8;8;58.25;100;0;62.5;69.375;72.5;75;12.5;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZCQK004 SCAN. ABD. +PELVIS SANS INJ. IV PROD. CONTRASTE;0;ZCQK004;7;7;7;50.571428571;100;14.285714286;57.142857143;67.571428571;70;85.714285714;28.571428571;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;10;7;7;62.285714286;100;0;28.571428571;66.857142857;66;71.428571429;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";HSLF002 ALIMT PARENTÉRALE 20-35CAL/KG/J/24H;0;HSLF002;71;7;7;56.714285714;100;0;42.857142857;68.857142857;71;71.428571429;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;6;6;6;35;100;0;16.666666667;70.333333333;68.5;66.666666667;33.333333333;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GEJE001 ASPI THÉRAP. FIBRO;0;GEJE001;9;6;6;53.5;100;0;16.666666667;74.333333333;73;66.666666667;16.666666667;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;104;6;6;66.833333333;100;0;83.333333333;67;70.5;83.333333333;16.666666667;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;6;5;5;67.2;100;0;60;67.6;71;60;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;7;5;5;59.6;100;20;40;65.2;70;60;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;7;5;5;57.4;100;0;40;67.8;66;60;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";AAQP006 EEG 8 DÉRIV / > DURÉE 1 À 4 H + ENREG VIDÉO;0;AAQP006;8;5;5;43;100;0;60;71.8;75;80;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ZZQP004 RESTITUTION 3D DES IMAGES ACQUISES SCAN.;0;ZZQP004;10;5;5;58.6;100;0;40;60.6;58;80;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GEJE003 ASPI THÉRAP. CHEZ INTUBÉ/TRACHÉOTOMISÉ FIBRO;0;GEJE003;13;5;5;71.4;100;0;60;60.4;58;100;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";JVJF005 HÉMODIALYSE H.FILTR CONT. PR IRA/24H;0;JVJF005;27;5;5;57.2;100;20;60;67;71;80;20;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;7;4;4;49.75;100;0;25;67.5;64.5;100;50;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";HEQE002 ENDOS. O.G.D;0;HEQE002;8;4;4;81.25;100;0;50;63.25;61.5;50;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;12;4;4;56;100;0;25;72.25;73;100;25;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";HSLF003 ALIMT PARENTÉRALE >35CAL/KG/J/24H;0;HSLF003;19;4;4;75.25;100;0;75;64.25;66.5;100;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:29";="020004404";Actes avec < 10 séjours;1;tt;263;102;102;59.284313725;100;8.8235294118;50;66.176470588;69;66.666666667;18.62745098;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";ZBQK002 RX THOR.;0;ZBQK002;74;9;9;19.777777778;100;0;33.333333333;67.777777778;66;77.777777778;44.444444444;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;119;9;9;19.777777778;100;0;33.333333333;67.777777778;66;77.777777778;44.444444444;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";DEQP003 ECG SUR AU MOINS 12DÉRIV.;0;DEQP003;8;7;7;20.714285714;100;0;42.857142857;67.714285714;66;85.714285714;42.857142857;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GELD005 AÉROSOL THÉRAP. BR. +SPO2+SURV. FC > 2H;0;GELD005;81;7;7;20.428571429;100;0;42.857142857;70;72;100;57.142857143;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;6;6;6;21.5;100;0;33.333333333;71.166666667;75;100;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;34;6;6;19.5;100;0;50;70.666666667;75;100;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;51;6;6;23.166666667;100;0;33.333333333;64.833333333;65;66.666666667;16.666666667;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";EQQP011 SURV. CONTINUE PRESS. ART.+/- PVC EFFRACTIVES/24H;0;EQQP011;93;6;6;21.5;100;0;33.333333333;71.166666667;75;100;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;6;5;5;22;100;0;20;67.4;66;60;20;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;34;5;5;21.4;100;0;60;69;72;100;60;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";HSLF002 ALIMT PARENTÉRALE 20-35CAL/KG/J/24H;0;HSLF002;37;5;5;25.4;100;0;40;66.6;66;80;20;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;5;4;4;24;100;0;25;74.25;75.5;100;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;13;4;4;25;100;0;25;64.5;65;50;25;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;29;4;4;29.25;100;0;50;63.5;65;75;25;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";ECQH010 SCAN. DES VSSX THOR. +/- COEUR;0;ECQH010;3;3;3;22;100;0;66.666666667;59.666666667;63;66.666666667;33.333333333;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;4;3;3;19;100;0;0;75;79;100;66.666666667;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;19;3;3;25;100;0;33.333333333;72.333333333;72;100;33.333333333;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;20;3;3;27.666666667;100;0;33.333333333;72;72;66.666666667;33.333333333;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";ACQK001 SCAN. CRÂNE;0;ACQK001;2;2;2;24.5;100;0;0;65;65;50;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";ACQN001 IRM CRÂNE SANS INJ. IV PROD. CONTRASTE;0;ACQN001;2;2;2;31;100;0;50;68;68;50;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";DKMD002 RESSUSCITATION CARD.RESP +INTUB. DS 1BLOC MÉDICOTECHNIQUE;0;DKMD002;2;2;2;31;100;0;50;68;68;50;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLHF001 GDS (PRÉLÈV+MESURES+PH) SANS ÉPREUVE HYPEROXIE;0;GLHF001;2;2;2;18.5;100;0;50;63.5;63.5;50;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLHF002 GDS (PRÉLÈV+MESURES+PH) +ÉPREUVE HYPEROXIE;0;GLHF002;2;2;2;18;100;0;0;72.5;72.5;100;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";JDLD001 POSE 1SONDE UR.VÉSIC;0;JDLD001;2;2;2;24.5;100;0;0;65;65;50;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;2;2;2;15.5;100;0;0;79.5;79.5;100;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GELD004 INTUB.;0;GELD004;3;2;2;24.5;100;0;0;65;65;50;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;3;2;2;24.5;100;0;0;65;65;50;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";DZQJ001 ETO;0;DZQJ001;1;1;1;26;100;0;0;66;66;100;100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLQD001 MESURE CAPACITÉ TRANSFERT PULM. CO/GAZ APNÉE/ÉTAT STABLE PDT 1EFR;0;GLQD001;1;1;1;39;100;0;100;72;72;100;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";GLQP012 MESURE CV LENTE +EXPIRATION FORCÉE +ENREG.;0;GLQP012;1;1;1;39;100;0;100;72;72;100;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:55";="590781605";Actes avec < 10 séjours;1;tt;22;14;14;27.357142857;100;0;42.857142857;68.285714286;66;92.857142857;50;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";ZBQK002 RX THOR.;0;ZBQK002;163;17;17;41.117647059;100;0;11.764705882;60;60;58.823529412;23.529411765;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";EQLF003 DOBU/DOPA CONTINUE DÉBIT >8µG/KG/MN /ADRÉNALINE/N.ADRÉN SF NÉONAT /24H;0;EQLF003;119;15;15;43.266666667;100;0;13.333333333;59.466666667;60;60;20;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";DZQM005 DOPPLER COEUR +DES VSSX INTRATHOR. AU LIT;0;DZQM005;43;12;12;48.25;100;0;16.666666667;59.5;59.5;58.333333333;25;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";EQLF002 PERF REMPLISSAGE DÉBIT >50ML/KG/24H CHEZ ADULTE;0;EQLF002;16;11;11;43.727272727;100;0;9.0909090909;58.272727273;60;54.545454545;27.272727273;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";DEQP007 SCOPE/TÉLÉECG CONTINU +SURV. PRESS ART+/-SAO2 NON EFFRACTIVES/24H;0;DEQP007;138;11;11;32.909090909;100;0;18.181818182;65.272727273;61;45.454545455;18.181818182;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD006 VENTIL. SPONTANÉE SUR SONDE INTUB. PDT SEVRAGE 1VENTIL/24H;0;GLLD006;160;11;11;52.909090909;100;0;18.181818182;56.636363636;59;63.636363636;27.272727273;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";ENLF001 POSE DISPOSITIF ART. SURV. PRESSION ART.;0;ENLF001;10;10;10;49.4;100;0;20;56.9;59.5;70;30;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD019 VENTIL. NON INVASIVE MASQUE CUMUL. 2H/12H PR INSUF. RESP. AIG.;0;GLLD019;36;10;10;43.8;100;0;20;58.8;58;60;20;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD017 O2THÉR. +SURV. CONTINUE OXYMÉTRIE SF VENTIL/24H;0;GLLD017;67;10;10;38;100;0;10;62.4;59;40;10;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD015 VENTIL. TRACH. +PEP < 6+FIO2 < 60%/24H;0;GLLD015;171;10;10;54.9;100;0;20;54.7;56.5;60;30;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";EPLF002 POSE 1CATHÉ CTR TRANSCUT.;0;EPLF002;10;9;9;50;100;0;22.222222222;56.444444444;59;66.666666667;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";ZZQH033 SCAN. 3 TERRIT ANAT / PLUS + INJECT PROD CONTRAST;0;ZZQH033;23;9;9;54.222222222;100;0;11.111111111;53.333333333;54;66.666666667;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GEQE009 FIBRO BR. +LBA CHEZ INTUBÉ/TRACHÉOTOMISÉ;0;GEQE009;16;8;8;57.5;100;0;12.5;52.625;52.5;62.5;37.5;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD003 VENTIL. SPONTANÉE MASQUE/CANULE SANS AIDE INSPIRATOIRE +PEP/24H;0;GLLD003;30;7;7;43.571428571;100;0;14.285714286;60.142857143;59;71.428571429;14.285714286;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";HSLD001 ALIMT ENTÉR. SONDE 20-35CAL/KG/J/24H;0;HSLD001;98;7;7;50.714285714;100;0;0;54.714285714;59;57.142857143;28.571428571;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";ZCQM008 ÉCHO ABD.;0;ZCQM008;7;6;6;42.166666667;100;0;16.666666667;59.333333333;59.5;50;16.666666667;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";AAQP350 EEG 14 DÉRIV / > + ENREG AU - 20 MIN + NUMÉRIS PATIENT 6 ANS / >;0;AAQP350;8;6;6;68.166666667;100;0;33.333333333;49.833333333;47.5;66.666666667;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";ZCQH001 SCAN. ABD. +PELVIS +INJECT IV;0;ZCQH001;10;6;6;39.666666667;100;0;0;63.5;62.5;33.333333333;16.666666667;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD008 VENTIL. TRACH. +PEP SUP. À 6+/- FIO2 SUP. À 60%/24H;0;GLLD008;11;6;6;55.666666667;100;0;16.666666667;52.666666667;55;83.333333333;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD004 VENTIL. TRACH +PEP>6 +/-FIO2 >60% +DÉCUBITUS VENTRAL ALTERNÉ/24H;0;GLLD004;18;6;6;56.666666667;100;0;16.666666667;52.666666667;55;83.333333333;50;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";JVJF005 HÉMODIALYSE H.FILTR CONT. PR IRA/24H;0;JVJF005;76;6;6;52.333333333;100;0;16.666666667;51;55;66.666666667;33.333333333;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";DZQJ006 ETO AU LIT;0;DZQJ006;7;5;5;47.8;100;0;20;55;57;60;60;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";FELF011 TRANSFU. CG 1<1/2MASSE;0;FELF011;8;5;5;45.4;100;0;0;67.8;76;60;40;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";ZBQK001 SCAN. THOR. SANS INJ. IV PROD. CONTRASTE;0;ZBQK001;5;4;4;69;100;0;0;52.5;52;75;25;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";ZZQX128 CYTO ÉTALEMENT 1 PRÉLÈV/PLUS. PRÉLÈV NON DIFF LIQUIDE STRUCT ANAT;0;ZZQX128;5;4;4;76.5;100;0;25;41.25;42;75;50;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:52:59";="600100713";GLLD013 VENTIL. SPONTANÉE SUR TRACHÉO PDT SEVRAGE 1VENTIL/24H;0;GLLD013;17;4;4;69.25;100;0;25;57.75;55.5;100;25;2023.7;X600100713;31AUG23;14:51:48
