"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib_tab;ref_tab;nb_sej;nb_seq;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS  avec incompatibilité âge / DCMPA;[1.Q.4.IADCMPA];1;1;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité entre DCMPP et âge;[1.Q.4.IADCMPP];3;3;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité entre DP et âge;[1.Q.4.IADP];2;2;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité DP / MPP;[1.Q.4.IDPMP];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec improbabilité DP / NDS;[1.Q.4.IDPNDS];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité sexe / DA;[1.Q.4.ISDA];1;1;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité sexe / DCMPA;[1.Q.4.ISDCMPA];2;2;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité entre DCMPP et sexe;[1.Q.4.ISDCMPP];3;3;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité entre DP et sexe;[1.Q.4.ISDP];1;1;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Séquences avec MP 04 x 07 sans acte traduisant l'utilisation d'un injecteur programmable;[1.Q.5.S0407SA];11;11;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de séquences avec un MP 18 'Transfusion sanguine' et aucun acte de transfusion;[1.Q.5.SSA];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Chaînage - codes retour;[1.Q.6.CHCR];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Synthèse de la procédure;[1.Q.6.CHSP];2;2;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";RAPSS avec séquencement en erreur;[1.Q.7.SCS];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de séquences avec association MPPxMPA non autorisée;[1.Q.8.ANA];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité MP/ âge;[1.Q.8.IAMP];7;7;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec improbabilité MP/ NDS;[1.Q.8.INMP];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incompatibilité MP/ sexe;[1.Q.8.ISMP];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de séjours avec décès et une valeur d'IK atypique;[1.Q.9.IKI];7;7;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de séquences avec IK^=100 pour MPP22;[1.Q.9.IKNN];8;8;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de séquences avec IK supérieur au seuil maximal défini pour MPPxMPA;[1.Q.9.IKS];0;0;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Bilan sur les conventions HAD-ESMS;[1.Q.10.CONV];13;24;2022.11;X800000523;22DEC22;10:53:02
"had";"dgf";"2022";"11";"2022/12/22 10:53:45";="800000523";Nombre de RAPSS avec incohérence sur le Finess ESMS / type domicile;[1.Q.10.ESMS];0;0;2022.11;X800000523;22DEC22;10:53:02
