"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib_tab;ref_tab;nb_sej;nb_seq;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS  avec incompatibilité âge / DCMPA;[1.Q.4.IADCMPA];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité entre DCMPP et âge;[1.Q.4.IADCMPP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité entre DP et âge;[1.Q.4.IADP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité DP / MPP;[1.Q.4.IDPMP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec improbabilité DP / NDS;[1.Q.4.IDPNDS];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité sexe / DA;[1.Q.4.ISDA];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité sexe / DCMPA;[1.Q.4.ISDCMPA];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité entre DCMPP et sexe;[1.Q.4.ISDCMPP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité entre DP et sexe;[1.Q.4.ISDP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Séquences avec MP 04 x 07 sans acte traduisant l'utilisation d'un injecteur programmable;[1.Q.5.S0407SA];18;27;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de séquences avec un MP 18 'Transfusion sanguine' et aucun acte de transfusion;[1.Q.5.SSA];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Chaînage - codes retour;[1.Q.6.CHCR];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Synthèse de la procédure;[1.Q.6.CHSP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";RAPSS avec séquencement en erreur;[1.Q.7.SCS];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de séquences avec association MPPxMPA non autorisée;[1.Q.8.ANA];3;4;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité MP/ âge;[1.Q.8.IAMP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec improbabilité MP/ NDS;[1.Q.8.INMP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incompatibilité MP/ sexe;[1.Q.8.ISMP];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de séjours avec décès et une valeur d'IK atypique;[1.Q.9.IKI];1;1;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de séquences avec IK^=100 pour MPP22;[1.Q.9.IKNN];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de séquences avec IK supérieur au seuil maximal défini pour MPPxMPA;[1.Q.9.IKS];0;0;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Bilan sur les conventions HAD-ESMS;[1.Q.10.CONV];1;1;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:01:15";="600100721";Nombre de RAPSS avec incohérence sur le Finess ESMS / type domicile;[1.Q.10.ESMS];0;0;2022.12;X600100721;13FEB23;16:00:35
